Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
DTW,McNamara Terminal,1/1/2015,0600 - 0700,17,38,98,65,32,0,0,0,0,7,202,1,7
DTW,McNamara Terminal,1/1/2015,1000 - 1100,28,62,132,76,65,79,14,0,0,12,378,1,14
DTW,McNamara Terminal,1/1/2015,1300 - 1400,18,48,688,533,224,19,0,0,0,38,1502,6,19
DTW,McNamara Terminal,1/1/2015,1400 - 1500,12,28,196,93,0,0,0,0,0,9,298,1,18
DTW,McNamara Terminal,1/1/2015,1500 - 1600,16,31,144,139,6,0,0,0,0,5,294,1,10
DTW,McNamara Terminal,1/1/2015,1600 - 1700,20,31,72,181,8,0,0,0,0,5,266,1,11
DTW,McNamara Terminal,1/1/2015,1700 - 1800,3,8,100,0,0,0,0,0,0,3,103,1,7
DTW,McNamara Terminal,1/1/2015,1800 - 1900,12,27,193,74,0,0,0,0,0,9,276,2,11
DTW,McNamara Terminal,1/1/2015,1900 - 2000,7,17,143,3,0,0,0,0,0,5,151,1,6
DTW,McNamara Terminal,1/1/2015,2000 - 2100,3,10,64,0,0,0,0,0,0,2,66,1,3
DTW,North Terminal,1/1/2015,1000 - 1100,15,30,83,82,0,0,0,0,0,1,166,1,5
DTW,North Terminal,1/1/2015,1400 - 1500,11,26,84,26,0,0,0,0,0,4,114,1,6
DTW,North Terminal,1/1/2015,1600 - 1700,6,15,142,0,0,0,0,0,0,1,143,1,4
DTW,McNamara Terminal,1/2/2015,0600 - 0700,17,39,99,56,42,0,0,0,0,7,204,1,7
DTW,McNamara Terminal,1/2/2015,0900 - 1000,18,38,109,77,43,0,0,0,0,6,235,1,10
DTW,McNamara Terminal,1/2/2015,1000 - 1100,21,43,156,101,113,0,0,0,0,6,376,1,19
DTW,McNamara Terminal,1/2/2015,1100 - 1200,10,25,181,59,0,0,0,0,0,6,246,1,13
DTW,McNamara Terminal,1/2/2015,1300 - 1400,19,66,647,339,159,70,13,0,0,38,1266,5,13
DTW,McNamara Terminal,1/2/2015,1400 - 1500,29,57,44,90,118,33,0,0,0,9,294,1,13
DTW,McNamara Terminal,1/2/2015,1600 - 1700,13,29,169,116,0,0,0,0,0,9,294,1,12
DTW,McNamara Terminal,1/2/2015,1700 - 1800,12,30,426,162,0,0,0,0,0,15,603,4,11
DTW,McNamara Terminal,1/2/2015,1800 - 1900,10,17,117,7,0,0,0,0,0,1,125,1,2
DTW,McNamara Terminal,1/2/2015,1900 - 2000,26,72,151,79,48,36,49,0,0,10,373,1,8
DTW,McNamara Terminal,1/2/2015,2000 - 2100,15,54,199,28,12,23,0,0,0,4,266,2,7
DTW,North Terminal,1/2/2015,1400 - 1500,19,55,236,105,61,38,0,0,0,12,452,2,7
DTW,North Terminal,1/2/2015,1600 - 1700,5,12,170,0,0,0,0,0,0,4,174,1,5
DTW,McNamara Terminal,1/3/2015,0600 - 0700,14,38,113,48,26,0,0,0,0,6,193,1,7
DTW,McNamara Terminal,1/3/2015,0900 - 1000,14,28,121,106,0,0,0,0,0,6,233,1,14
DTW,McNamara Terminal,1/3/2015,1000 - 1100,19,40,163,120,83,0,0,0,0,12,378,1,21
DTW,McNamara Terminal,1/3/2015,1200 - 1300,12,30,319,150,0,0,0,0,0,9,478,2,21
DTW,McNamara Terminal,1/3/2015,1300 - 1400,11,49,516,98,28,6,0,0,0,19,667,3,19
DTW,McNamara Terminal,1/3/2015,1400 - 1500,23,56,207,211,121,64,0,0,0,20,623,2,15
DTW,McNamara Terminal,1/3/2015,1500 - 1600,16,30,134,148,0,0,0,0,0,9,291,1,13
DTW,McNamara Terminal,1/3/2015,1600 - 1700,13,29,165,121,0,0,0,0,0,7,293,1,11
DTW,McNamara Terminal,1/3/2015,1700 - 1800,6,15,273,0,0,0,0,0,0,4,277,2,8
DTW,McNamara Terminal,1/3/2015,1800 - 1900,10,21,405,68,0,0,0,0,0,16,489,3,12
DTW,McNamara Terminal,1/3/2015,1900 - 2000,12,24,201,74,0,0,0,0,0,4,279,2,9
DTW,McNamara Terminal,1/3/2015,2000 - 2100,20,61,383,156,119,71,6,0,0,20,755,4,17
DTW,North Terminal,1/3/2015,1500 - 1600,27,60,90,89,75,46,0,0,0,10,310,1,7
DTW,North Terminal,1/3/2015,1700 - 1800,11,21,129,51,0,0,0,0,0,0,180,1,5
DTW,North Terminal,1/3/2015,1900 - 2000,16,29,65,94,0,0,0,0,0,9,168,1,3
DTW,McNamara Terminal,1/4/2015,0000 - 0100,8,22,110,14,0,0,0,0,0,1,125,1,3
DTW,McNamara Terminal,1/4/2015,0600 - 0700,17,45,110,41,55,0,0,0,0,6,212,1,7
DTW,McNamara Terminal,1/4/2015,1000 - 1100,34,64,118,125,181,149,27,0,0,11,611,2,21
DTW,McNamara Terminal,1/4/2015,1100 - 1200,20,50,194,141,103,11,0,0,0,13,462,2,20
DTW,McNamara Terminal,1/4/2015,1300 - 1400,13,60,520,107,56,35,0,0,0,22,740,3,13
DTW,McNamara Terminal,1/4/2015,1400 - 1500,20,80,288,123,59,38,15,0,0,17,540,2,14
DTW,McNamara Terminal,1/4/2015,1500 - 1600,12,35,202,68,16,0,0,0,0,6,292,1,13
DTW,McNamara Terminal,1/4/2015,1600 - 1700,22,43,99,101,84,0,0,0,0,7,291,1,9
DTW,McNamara Terminal,1/4/2015,1700 - 1800,13,34,298,112,10,0,0,0,0,9,429,2,10
DTW,McNamara Terminal,1/4/2015,1800 - 1900,24,60,189,146,75,80,0,0,0,12,502,2,13
DTW,McNamara Terminal,1/4/2015,1900 - 2000,10,31,335,74,3,0,0,0,0,10,422,3,10
DTW,McNamara Terminal,1/4/2015,2000 - 2100,12,26,49,17,0,0,0,0,0,1,67,1,10
DTW,North Terminal,1/4/2015,1500 - 1600,32,70,109,85,104,83,35,0,0,16,432,2,7
DTW,North Terminal,1/4/2015,1700 - 1800,15,30,89,82,0,0,0,0,0,5,176,1,4
DTW,McNamara Terminal,1/5/2015,0600 - 0700,19,49,105,37,50,12,0,0,0,7,211,1,6
DTW,McNamara Terminal,1/5/2015,0900 - 1000,26,51,72,60,75,25,0,0,0,1,233,1,9
DTW,McNamara Terminal,1/5/2015,1000 - 1100,26,55,127,84,85,69,0,0,0,11,376,1,16
DTW,McNamara Terminal,1/5/2015,1100 - 1200,19,45,189,180,82,0,0,0,0,15,466,2,18
DTW,McNamara Terminal,1/5/2015,1300 - 1400,9,23,515,66,0,0,0,0,0,14,595,3,18
DTW,McNamara Terminal,1/5/2015,1400 - 1500,22,62,166,103,47,47,3,0,0,12,378,1,12
DTW,McNamara Terminal,1/5/2015,1500 - 1600,14,40,347,184,32,0,0,0,0,16,579,2,14
DTW,McNamara Terminal,1/5/2015,1700 - 1800,11,31,323,89,1,0,0,0,0,10,423,3,10
DTW,McNamara Terminal,1/5/2015,1800 - 1900,11,28,180,79,0,0,0,0,0,6,265,1,12
DTW,McNamara Terminal,1/5/2015,1900 - 2000,27,71,198,95,85,86,28,0,0,17,509,2,14
DTW,McNamara Terminal,1/5/2015,2000 - 2100,15,39,165,67,31,0,0,0,0,7,270,2,12
DTW,North Terminal,1/5/2015,1500 - 1600,44,92,57,63,55,44,92,8,0,10,329,1,7
DTW,North Terminal,1/5/2015,1700 - 1800,12,20,93,43,0,0,0,0,0,4,140,1,4
DTW,McNamara Terminal,1/6/2015,0100 - 0200,13,29,140,80,0,0,0,0,0,12,232,1,5
DTW,McNamara Terminal,1/6/2015,0600 - 0700,13,35,121,68,20,0,0,0,0,6,215,1,7
DTW,McNamara Terminal,1/6/2015,1000 - 1100,26,61,142,75,73,70,3,0,0,12,375,1,15
DTW,McNamara Terminal,1/6/2015,1100 - 1200,27,47,92,141,189,13,0,0,0,8,443,2,20
DTW,McNamara Terminal,1/6/2015,1200 - 1300,16,38,184,143,38,0,0,0,0,10,375,1,19
DTW,McNamara Terminal,1/6/2015,1300 - 1400,14,42,379,217,30,0,0,0,0,20,646,3,19
DTW,McNamara Terminal,1/6/2015,1400 - 1500,13,38,333,146,30,0,0,0,0,15,524,2,18
DTW,McNamara Terminal,1/6/2015,1600 - 1700,14,32,158,121,7,0,0,0,0,5,291,1,11
