Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SMF,Main Terminal,1/1/2014,0000 - 0100,7,17,52,5,0,0,0,0,0,2,59,1,3
SMF,Main Terminal,1/1/2014,2200 - 2300,24,50,35,32,29,9,0,0,0,3,108,1,3
SMF,Main Terminal,1/2/2014,2100 - 2200,33,59,29,28,40,44,0,0,0,5,146,1,3
SMF,Main Terminal,1/3/2014,0100 - 0200,25,47,57,42,57,12,0,0,0,4,172,1,3
SMF,Main Terminal,1/4/2014,0000 - 0100,22,44,43,39,38,0,0,0,0,4,124,1,3
SMF,Main Terminal,1/5/2014,0100 - 0200,20,37,64,70,40,0,0,0,0,2,176,1,4
SMF,Main Terminal,1/6/2014,0100 - 0200,25,52,61,37,51,23,0,0,0,6,178,1,3
SMF,Main Terminal,1/6/2014,2200 - 2300,25,50,61,34,52,20,0,0,0,6,173,1,3
SMF,Main Terminal,1/7/2014,0000 - 0100,22,40,33,44,34,0,0,0,0,7,118,1,3
SMF,Main Terminal,1/7/2014,2200 - 2300,27,54,61,35,48,32,0,0,0,2,178,1,3
SMF,Main Terminal,1/7/2014,2300 - 0000,26,52,49,43,44,18,0,0,0,6,160,1,3
SMF,Main Terminal,1/8/2014,0000 - 0100,17,33,45,56,13,0,0,0,0,7,121,1,3
SMF,Main Terminal,1/8/2014,2300 - 0000,21,47,49,34,34,5,0,0,0,3,125,1,3
SMF,Main Terminal,1/9/2014,2200 - 2300,21,45,58,35,44,0,0,0,0,5,142,1,3
SMF,Main Terminal,1/10/2014,0100 - 0200,29,53,38,48,47,30,0,0,0,3,166,1,3
SMF,Main Terminal,1/10/2014,2300 - 0000,20,43,45,44,35,0,0,0,0,2,126,1,3
SMF,Main Terminal,1/11/2014,2100 - 2200,18,33,54,70,18,0,0,0,0,5,147,1,4
SMF,Main Terminal,1/12/2014,0100 - 0200,18,41,75,59,36,0,0,0,0,5,175,1,4
SMF,Main Terminal,1/13/2014,0100 - 0200,27,50,48,50,57,22,0,0,0,5,182,1,4
SMF,Main Terminal,1/14/2014,0000 - 0100,39,57,0,33,45,39,0,0,0,4,121,1,3
SMF,Main Terminal,1/14/2014,0100 - 0200,42,71,7,48,37,39,34,0,0,6,171,1,3
SMF,Main Terminal,1/14/2014,2100 - 2200,26,49,39,42,46,17,0,0,0,2,146,1,3
SMF,Main Terminal,1/16/2014,0100 - 0200,30,58,43,40,46,40,0,0,0,5,174,1,3
SMF,Main Terminal,1/16/2014,2100 - 2200,33,59,37,23,40,45,0,0,0,5,150,1,3
SMF,Main Terminal,1/17/2014,0100 - 0200,27,54,51,37,46,31,0,0,0,6,171,1,3
SMF,Main Terminal,1/18/2014,2200 - 2300,19,41,59,38,39,0,0,0,0,5,141,1,3
SMF,Main Terminal,1/19/2014,0100 - 0200,32,62,46,35,38,50,8,0,0,5,182,1,3
SMF,Main Terminal,1/20/2014,0100 - 0200,30,57,44,44,44,36,0,0,0,8,176,1,3
SMF,Main Terminal,1/20/2014,2100 - 2200,36,66,31,37,45,35,20,0,0,5,173,1,3
SMF,Main Terminal,1/21/2014,0200 - 0300,30,61,45,38,41,40,2,0,0,9,175,1,3
SMF,Main Terminal,1/21/2014,2100 - 2200,32,71,43,35,10,17,30,0,0,3,138,1,3
