Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
DFW,Terminal D,1/1/2015,0600 - 0700,11,37,292,83,35,0,0,0,0,11,421,2,10
DFW,Terminal D,1/1/2015,0700 - 0800,11,38,444,107,44,0,0,0,0,15,610,3,17
DFW,Terminal D,1/1/2015,0800 - 0900,9,25,164,37,0,0,0,0,0,6,207,3,16
DFW,Terminal D,1/1/2015,0900 - 1000,20,71,481,316,115,69,20,0,0,30,1031,7,19
DFW,Terminal D,1/1/2015,1000 - 1100,15,53,279,88,37,22,0,0,0,15,441,5,18
DFW,Terminal D,1/1/2015,1100 - 1200,8,18,128,8,0,0,0,0,0,5,141,1,16
DFW,Terminal D,1/1/2015,1200 - 1300,8,21,197,34,0,0,0,0,0,8,239,2,13
DFW,Terminal D,1/1/2015,1300 - 1400,12,29,641,249,0,0,0,0,0,23,913,4,21
DFW,Terminal D,1/1/2015,1400 - 1500,8,25,659,68,0,0,0,0,0,29,756,4,24
DFW,Terminal D,1/1/2015,1500 - 1600,15,50,691,259,130,6,0,0,0,36,1122,8,26
DFW,Terminal D,1/1/2015,1600 - 1700,13,45,825,296,115,0,0,0,0,36,1272,8,22
DFW,Terminal D,1/1/2015,1700 - 1800,8,31,433,50,1,0,0,0,0,18,502,4,11
DFW,Terminal D,1/1/2015,1800 - 1900,10,44,759,163,61,0,0,0,0,32,1015,8,12
DFW,Terminal D,1/1/2015,1900 - 2000,11,41,371,128,20,0,0,0,0,14,533,4,9
DFW,Terminal D,1/1/2015,2000 - 2100,8,34,305,22,9,0,0,0,0,15,351,3,6
DFW,Terminal D,1/1/2015,2200 - 2300,5,13,152,0,0,0,0,0,0,8,160,1,5
DFW,Terminal D,1/2/2015,0600 - 0700,11,33,454,162,7,0,0,0,0,18,641,3,13
DFW,Terminal D,1/2/2015,0700 - 0800,13,37,364,185,26,0,0,0,0,19,594,3,16
DFW,Terminal D,1/2/2015,0800 - 0900,9,29,517,123,0,0,0,0,0,21,661,5,16
DFW,Terminal D,1/2/2015,0900 - 1000,19,67,571,213,94,99,14,0,0,30,1021,7,17
DFW,Terminal D,1/2/2015,1000 - 1100,10,29,165,58,0,0,0,0,0,9,232,3,12
DFW,Terminal D,1/2/2015,1100 - 1200,12,30,101,53,0,0,0,0,0,5,159,1,14
DFW,Terminal D,1/2/2015,1200 - 1300,7,19,317,9,0,0,0,0,0,12,338,3,15
DFW,Terminal D,1/2/2015,1300 - 1400,6,24,267,14,0,0,0,0,0,8,289,2,17
DFW,Terminal D,1/2/2015,1400 - 1500,8,25,629,78,0,0,0,0,0,17,724,3,22
DFW,Terminal D,1/2/2015,1500 - 1600,9,34,962,149,1,0,0,0,0,35,1147,6,22
DFW,Terminal D,1/2/2015,1600 - 1700,9,34,1189,248,11,0,0,0,0,46,1494,8,25
DFW,Terminal D,1/2/2015,1700 - 1800,13,40,322,118,51,0,0,0,0,14,505,5,20
DFW,Terminal D,1/2/2015,1800 - 1900,7,31,1257,103,3,0,0,0,0,45,1408,10,14
DFW,Terminal D,1/2/2015,1900 - 2000,10,28,591,111,0,0,0,0,0,15,717,5,14
