Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
EWR,Terminal B,1/1/2013,0600 - 0700,13,25,154,89,0,0,0,0,0,8,251,1,8
EWR,Terminal B,1/1/2013,0700 - 0800,22,45,75,84,64,0,0,0,0,7,230,1,7
EWR,Terminal B,1/1/2013,1100 - 1200,12,37,342,139,4,0,0,0,0,17,502,3,26
EWR,Terminal B,1/1/2013,1200 - 1300,14,34,694,375,17,0,0,0,0,33,1119,6,26
EWR,Terminal B,1/1/2013,1300 - 1400,9,22,405,78,0,0,0,0,0,14,497,4,22
EWR,Terminal B,1/1/2013,1400 - 1500,20,45,231,317,104,0,0,0,0,22,674,4,20
EWR,Terminal B,1/1/2013,1500 - 1600,15,35,581,468,22,0,0,0,0,29,1100,5,23
EWR,Terminal B,1/1/2013,1600 - 1700,11,25,431,159,0,0,0,0,0,21,611,3,22
EWR,Terminal B,1/1/2013,1700 - 1800,11,28,533,136,0,0,0,0,0,20,689,5,22
EWR,Terminal B,1/1/2013,1800 - 1900,16,44,464,381,76,0,0,0,0,28,949,4,23
EWR,Terminal B,1/1/2013,1900 - 2000,15,40,331,194,38,0,0,0,0,13,576,5,22
EWR,Terminal B,1/1/2013,2000 - 2100,23,47,171,230,154,9,0,0,0,15,579,3,13
EWR,Terminal B,1/1/2013,2100 - 2200,5,13,198,0,0,0,0,0,0,5,203,2,8
EWR,Terminal C,1/1/2013,0400 - 0500,30,78,235,276,200,133,74,0,0,30,948,4,12
EWR,Terminal C,1/1/2013,0500 - 0600,29,66,106,125,109,68,9,0,0,11,428,2,9
EWR,Terminal C,1/1/2013,0700 - 0800,15,31,112,88,3,0,0,0,0,4,207,2,9
EWR,Terminal C,1/1/2013,0800 - 0900,5,11,31,0,0,0,0,0,0,0,31,1,8
EWR,Terminal C,1/1/2013,0900 - 1000,15,28,79,71,0,0,0,0,0,3,153,1,9
EWR,Terminal C,1/1/2013,1100 - 1200,8,15,50,0,0,0,0,0,0,2,52,1,12
EWR,Terminal C,1/1/2013,1200 - 1300,12,22,116,46,0,0,0,0,0,5,167,1,10
EWR,Terminal C,1/1/2013,1300 - 1400,13,26,242,156,0,0,0,0,0,7,405,2,10
EWR,Terminal C,1/1/2013,1400 - 1500,15,28,71,66,0,0,0,0,0,6,143,1,7
EWR,Terminal C,1/1/2013,1500 - 1600,19,39,151,223,52,0,0,0,0,11,437,3,10
EWR,Terminal C,1/1/2013,1600 - 1700,22,43,95,213,65,0,0,0,0,8,381,2,15
EWR,Terminal C,1/1/2013,1700 - 1800,33,110,164,340,409,77,37,30,0,29,1086,5,17
EWR,Terminal C,1/1/2013,1800 - 1900,35,97,30,239,180,72,44,6,0,14,585,4,11
EWR,Terminal B,1/2/2013,0100 - 0200,30,55,79,65,89,68,0,0,0,10,311,1,6
EWR,Terminal B,1/2/2013,0600 - 0700,22,50,84,98,48,12,0,0,0,8,250,1,5
EWR,Terminal B,1/2/2013,0700 - 0800,24,56,87,56,59,19,0,0,0,7,228,1,6
EWR,Terminal B,1/2/2013,0900 - 1000,10,23,48,15,0,0,0,0,0,2,65,1,2
EWR,Terminal B,1/2/2013,1000 - 1100,7,20,55,9,0,0,0,0,0,1,65,1,2
EWR,Terminal B,1/2/2013,1100 - 1200,7,18,203,13,0,0,0,0,0,4,220,2,15
EWR,Terminal B,1/2/2013,1200 - 1300,15,48,677,398,122,7,0,0,0,37,1241,7,24
EWR,Terminal B,1/2/2013,1300 - 1400,19,52,404,239,163,31,0,0,0,27,864,5,20
EWR,Terminal B,1/2/2013,1400 - 1500,25,56,116,231,94,58,0,0,0,14,513,3,20
EWR,Terminal B,1/2/2013,1500 - 1600,34,84,83,284,335,117,52,0,0,31,902,4,21
EWR,Terminal B,1/2/2013,1600 - 1700,29,63,188,124,235,105,10,0,0,24,686,4,26
EWR,Terminal B,1/2/2013,1700 - 1800,8,20,212,22,0,0,0,0,0,8,242,3,14
EWR,Terminal B,1/2/2013,1800 - 1900,17,37,316,290,43,0,0,0,0,18,667,2,24
EWR,Terminal B,1/2/2013,1900 - 2000,13,30,415,207,0,0,0,0,0,14,636,5,20
EWR,Terminal B,1/2/2013,2000 - 2100,10,25,653,139,0,0,0,0,0,24,816,6,13
EWR,Terminal B,1/2/2013,2100 - 2200,12,27,114,43,0,0,0,0,0,4,161,1,10
EWR,Terminal B,1/2/2013,2200 - 2300,15,31,173,153,10,0,0,0,0,7,343,2,17
EWR,Terminal C,1/2/2013,0400 - 0500,28,57,170,248,240,118,0,0,0,25,801,3,13
EWR,Terminal C,1/2/2013,0500 - 0600,24,59,147,238,155,28,0,0,0,17,585,3,12
EWR,Terminal C,1/2/2013,0700 - 0800,11,24,193,60,0,0,0,0,0,9,262,3,9
EWR,Terminal C,1/2/2013,0900 - 1000,13,23,96,54,0,0,0,0,0,3,153,1,9
EWR,Terminal C,1/2/2013,1100 - 1200,11,27,524,170,0,0,0,0,0,19,713,4,18
EWR,Terminal C,1/2/2013,1200 - 1300,12,39,311,91,15,0,0,0,0,10,427,3,16
EWR,Terminal C,1/2/2013,1300 - 1400,22,51,207,347,138,14,0,0,0,22,728,4,13
EWR,Terminal C,1/2/2013,1400 - 1500,20,42,82,177,44,0,0,0,0,8,311,2,10
EWR,Terminal C,1/2/2013,1500 - 1600,22,43,91,163,62,0,0,0,0,9,325,2,10
EWR,Terminal C,1/2/2013,1600 - 1700,24,41,98,418,190,0,0,0,0,23,729,4,15
EWR,Terminal C,1/2/2013,1700 - 1800,24,59,205,366,130,71,0,0,0,25,797,4,14
EWR,Terminal C,1/2/2013,1800 - 1900,16,30,226,356,0,0,0,0,0,16,598,4,14
EWR,Terminal B,1/3/2013,0600 - 0700,29,57,66,68,58,57,0,0,0,8,257,1,4
EWR,Terminal B,1/3/2013,0800 - 0900,32,62,54,52,47,58,9,0,0,7,227,1,5
EWR,Terminal B,1/3/2013,0900 - 1000,8,17,52,7,0,0,0,0,0,1,60,1,3
EWR,Terminal B,1/3/2013,1000 - 1100,20,29,14,50,0,0,0,0,0,2,66,1,3
EWR,Terminal B,1/3/2013,1100 - 1200,24,61,432,259,322,96,1,0,0,37,1147,7,29
