Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
PHL,Terminal A,1/1/2015,0700 - 0800,31,68,74,53,49,49,19,0,0,7,251,1,7
PHL,Terminal A,1/1/2015,1200 - 1300,17,28,83,131,0,0,0,0,0,7,221,1,21
PHL,Terminal A,1/1/2015,1300 - 1400,8,16,358,6,0,0,0,0,0,10,374,2,21
PHL,Terminal A,1/1/2015,1500 - 1600,12,49,915,266,40,10,0,0,0,37,1268,5,20
PHL,Terminal A,1/1/2015,1600 - 1700,27,55,139,366,320,48,0,0,0,37,910,4,18
PHL,Terminal A,1/1/2015,1700 - 1800,4,9,140,0,0,0,0,0,0,4,144,1,10
PHL,Terminal A,1/1/2015,1800 - 1900,7,17,656,12,0,0,0,0,0,18,686,3,18
PHL,Terminal A,1/1/2015,1900 - 2000,4,13,121,0,0,0,0,0,0,3,124,1,15
PHL,Terminal A,1/1/2015,2000 - 2100,16,34,90,76,24,0,0,0,0,2,192,1,6
PHL,Terminal A,1/2/2015,0500 - 0600,19,38,93,104,51,0,0,0,0,5,253,1,5
PHL,Terminal A,1/2/2015,0800 - 0900,42,92,68,44,51,57,92,1,0,10,323,1,5
PHL,Terminal A,1/2/2015,1000 - 1100,4,10,39,0,0,0,0,0,0,2,41,1,3
PHL,Terminal A,1/2/2015,1300 - 1400,10,21,341,53,0,0,0,0,0,5,399,2,20
PHL,Terminal A,1/2/2015,1400 - 1500,9,20,299,29,0,0,0,0,0,6,334,2,20
PHL,Terminal A,1/2/2015,1500 - 1600,7,23,775,102,0,0,0,0,0,22,899,4,20
PHL,Terminal A,1/2/2015,1600 - 1700,18,45,663,566,225,0,0,0,0,41,1495,6,20
PHL,Terminal A,1/2/2015,1700 - 1800,8,26,453,74,0,0,0,0,0,16,543,3,18
PHL,Terminal A,1/2/2015,1800 - 1900,11,24,425,196,0,0,0,0,0,8,629,4,16
PHL,Terminal A,1/2/2015,1900 - 2000,7,15,284,0,0,0,0,0,0,7,291,1,16
PHL,Terminal A,1/2/2015,2000 - 2100,4,8,119,0,0,0,0,0,0,4,123,1,8
PHL,Terminal A,1/2/2015,2200 - 2300,19,36,72,81,36,0,0,0,0,2,191,1,5
PHL,Terminal A,1/3/2015,0600 - 0700,16,33,134,85,29,0,0,0,0,5,253,1,6
PHL,Terminal A,1/3/2015,0700 - 0800,37,85,94,72,67,63,81,0,0,8,385,2,6
PHL,Terminal A,1/3/2015,1300 - 1400,10,27,295,103,0,0,0,0,0,8,406,2,18
PHL,Terminal A,1/3/2015,1400 - 1500,6,10,46,0,0,0,0,0,0,2,48,1,8
PHL,Terminal A,1/3/2015,1500 - 1600,10,36,535,127,25,0,0,0,0,20,707,3,18
PHL,Terminal A,1/3/2015,1600 - 1700,25,75,446,567,250,150,49,0,0,44,1506,6,17
PHL,Terminal A,1/3/2015,1700 - 1800,29,67,124,158,113,61,35,0,0,16,507,2,17
PHL,Terminal A,1/3/2015,1800 - 1900,12,36,505,201,22,0,0,0,0,24,752,4,16
PHL,Terminal A,1/3/2015,1900 - 2000,15,35,426,299,22,0,0,0,0,20,767,4,16
PHL,Terminal A,1/3/2015,2000 - 2100,7,15,296,0,0,0,0,0,0,6,302,2,11
PHL,Terminal A,1/3/2015,2100 - 2200,29,65,116,150,105,87,13,0,0,11,482,4,5
PHL,Terminal A,1/3/2015,2200 - 2300,23,37,33,107,37,0,0,0,0,10,187,1,5
PHL,Terminal A,1/3/2015,2300 - 0000,13,24,92,67,0,0,0,0,0,9,168,1,5
PHL,Terminal A,1/4/2015,0600 - 0700,17,35,113,101,30,0,0,0,0,8,252,1,7
PHL,Terminal A,1/4/2015,0800 - 0900,30,75,103,75,65,40,41,0,0,11,335,1,7
PHL,Terminal A,1/4/2015,0900 - 1000,8,14,50,0,0,0,0,0,0,0,50,1,6
PHL,Terminal A,1/4/2015,1300 - 1400,9,18,134,15,0,0,0,0,0,1,150,1,8
PHL,Terminal A,1/4/2015,1400 - 1500,11,30,658,237,0,0,0,0,0,25,920,6,17
PHL,Terminal A,1/4/2015,1500 - 1600,15,47,264,96,69,3,0,0,0,13,445,2,17
PHL,Terminal A,1/4/2015,1600 - 1700,25,59,513,387,459,155,0,0,0,57,1571,8,17
PHL,Terminal A,1/4/2015,1700 - 1800,44,76,41,33,187,117,92,0,0,13,483,2,17
PHL,Terminal A,1/4/2015,1800 - 1900,24,54,137,374,186,14,0,0,0,22,733,4,18
PHL,Terminal A,1/4/2015,1900 - 2000,8,20,686,69,0,0,0,0,0,20,775,4,18
PHL,Terminal A,1/4/2015,2000 - 2100,12,28,263,135,0,0,0,0,0,21,419,2,11
PHL,Terminal A,1/4/2015,2100 - 2200,16,33,76,87,10,0,0,0,0,9,182,1,7
PHL,Terminal A,1/5/2015,0600 - 0700,20,44,98,92,54,0,0,0,0,8,252,1,6
PHL,Terminal A,1/5/2015,0800 - 0900,44,96,67,71,70,34,102,13,0,11,368,2,6
PHL,Terminal A,1/5/2015,1300 - 1400,7,17,325,17,0,0,0,0,0,9,351,2,22
PHL,Terminal A,1/5/2015,1500 - 1600,9,27,646,66,0,0,0,0,0,23,735,3,25
PHL,Terminal A,1/5/2015,1600 - 1700,25,63,597,672,497,136,17,0,0,56,1975,9,23
PHL,Terminal A,1/5/2015,1700 - 1800,30,53,23,92,77,30,0,0,0,7,229,1,22
PHL,Terminal A,1/5/2015,1800 - 1900,8,20,320,59,0,0,0,0,0,12,391,3,20
PHL,Terminal A,1/5/2015,1900 - 2000,3,26,671,13,0,0,0,0,0,17,701,4,26
PHL,Terminal A,1/5/2015,2000 - 2100,11,25,124,60,0,0,0,0,0,6,190,1,8
PHL,Terminal A,1/6/2015,0500 - 0600,26,44,67,79,104,0,0,0,0,6,256,1,5
PHL,Terminal A,1/6/2015,0800 - 0900,59,119,46,42,54,58,94,83,0,10,387,2,6
PHL,Terminal A,1/6/2015,1100 - 1200,4,8,95,0,0,0,0,0,0,6,101,1,7
PHL,Terminal A,1/6/2015,1300 - 1400,11,27,314,90,0,0,0,0,0,11,415,2,21
PHL,Terminal A,1/6/2015,1400 - 1500,8,20,246,37,0,0,0,0,0,5,288,1,21
PHL,Terminal A,1/6/2015,1500 - 1600,13,44,511,213,42,0,0,0,0,24,790,3,22
PHL,Terminal A,1/6/2015,1600 - 1700,27,53,129,548,460,12,0,0,0,35,1184,5,21
PHL,Terminal A,1/6/2015,1700 - 1800,29,59,71,187,173,48,0,0,0,13,492,3,15
PHL,Terminal A,1/6/2015,1900 - 2000,9,24,260,71,0,0,0,0,0,4,335,2,13
PHL,Terminal A,1/6/2015,2000 - 2100,6,13,282,0,0,0,0,0,0,6,288,2,13
PHL,Terminal A,1/6/2015,2100 - 2200,18,35,70,87,25,0,0,0,0,3,185,1,6
PHL,Terminal A,1/7/2015,0600 - 0700,16,31,115,128,4,0,0,0,0,5,252,1,6
PHL,Terminal A,1/7/2015,0700 - 0800,45,100,69,65,47,37,78,29,0,17,342,1,6
PHL,Terminal A,1/7/2015,1400 - 1500,9,24,398,75,0,0,0,0,0,13,486,2,22
PHL,Terminal A,1/7/2015,1500 - 1600,13,36,497,229,22,0,0,0,0,24,772,3,22
PHL,Terminal A,1/7/2015,1600 - 1700,16,42,551,345,160,0,0,0,0,31,1087,5,24
PHL,Terminal A,1/7/2015,1800 - 1900,6,20,709,39,0,0,0,0,0,17,765,5,23
PHL,Terminal A,1/7/2015,2000 - 2100,20,42,68,52,47,0,0,0,0,4,171,1,6
PHL,Terminal A,1/8/2015,0600 - 0700,32,57,59,47,65,73,0,0,0,5,249,1,6
PHL,Terminal A,1/8/2015,0700 - 0800,55,124,58,51,40,39,67,66,10,9,340,1,6
PHL,Terminal A,1/8/2015,1400 - 1500,9,23,538,104,0,0,0,0,0,15,657,3,25
PHL,Terminal A,1/8/2015,1500 - 1600,8,35,669,119,7,0,0,0,0,22,817,4,25
