Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
PHX,Main,1/1/2014,0800 - 0900,11,33,99,23,5,0,0,0,0,4,131,2,4
PHX,Main,1/1/2014,0900 - 1000,26,57,48,90,62,21,0,0,0,5,226,2,4
PHX,Main,1/1/2014,1100 - 1200,6,15,113,0,0,0,0,0,0,2,115,1,3
PHX,Main,1/1/2014,1300 - 1400,3,9,64,0,0,0,0,0,0,3,67,2,6
PHX,Main,1/1/2014,1400 - 1500,4,12,257,0,0,0,0,0,0,8,265,2,8
PHX,Main,1/1/2014,1500 - 1600,3,8,246,0,0,0,0,0,0,3,249,2,9
PHX,Main,1/1/2014,1600 - 1700,4,11,253,0,0,0,0,0,0,9,262,2,8
PHX,Main,1/1/2014,1700 - 1800,1,4,120,0,0,0,0,0,0,4,124,1,8
PHX,Main,1/1/2014,1800 - 1900,14,63,380,160,53,21,4,0,0,16,634,4,8
PHX,Main,1/1/2014,1900 - 2000,31,52,101,73,203,65,0,0,0,7,449,3,8
PHX,Main,1/1/2014,2000 - 2100,26,36,19,35,43,0,0,0,0,2,99,1,8
PHX,Main,1/1/2014,2100 - 2200,20,38,86,115,53,0,0,0,0,10,264,2,4
PHX,Main,1/2/2014,0800 - 0900,8,26,263,71,0,0,0,0,0,11,345,3,5
PHX,Main,1/2/2014,0900 - 1000,9,29,190,55,0,0,0,0,0,7,252,2,5
PHX,Main,1/2/2014,1200 - 1300,13,27,69,55,0,0,0,0,0,1,125,1,3
PHX,Main,1/2/2014,1300 - 1400,2,8,41,0,0,0,0,0,0,1,42,1,5
PHX,Main,1/2/2014,1400 - 1500,8,16,230,10,0,0,0,0,0,4,244,2,8
PHX,Main,1/2/2014,1500 - 1600,5,10,73,0,0,0,0,0,0,3,76,1,8
PHX,Main,1/2/2014,1600 - 1700,9,21,417,105,0,0,0,0,0,8,530,4,8
PHX,Main,1/2/2014,1700 - 1800,1,5,124,0,0,0,0,0,0,2,126,1,8
PHX,Main,1/2/2014,1800 - 1900,14,28,159,185,0,0,0,0,0,7,351,3,8
PHX,Main,1/2/2014,1900 - 2000,34,63,160,114,177,236,16,0,0,18,721,4,8
PHX,Main,1/2/2014,2000 - 2100,14,20,109,77,0,0,0,0,0,2,188,1,7
PHX,Main,1/2/2014,2200 - 2300,17,33,63,57,18,0,0,0,0,8,146,1,5
PHX,Main,1/3/2014,0800 - 0900,16,33,108,123,9,0,0,0,0,6,246,2,4
PHX,Main,1/3/2014,0900 - 1000,22,64,108,72,50,26,5,0,0,9,270,2,4
PHX,Main,1/3/2014,1200 - 1300,10,19,97,26,0,0,0,0,0,1,124,1,4
PHX,Main,1/3/2014,1300 - 1400,1,5,48,0,0,0,0,0,0,2,50,1,6
PHX,Main,1/3/2014,1400 - 1500,3,9,239,0,0,0,0,0,0,4,243,2,7
PHX,Main,1/3/2014,1500 - 1600,8,17,189,6,0,0,0,0,0,6,201,2,9
PHX,Main,1/3/2014,1600 - 1700,13,32,262,124,6,0,0,0,0,10,402,3,8
PHX,Main,1/3/2014,1800 - 1900,22,49,253,108,169,40,0,0,0,13,583,5,8
PHX,Main,1/3/2014,1900 - 2000,46,79,130,91,76,89,308,0,0,24,718,4,8
PHX,Main,1/3/2014,2000 - 2100,30,35,4,61,78,0,0,0,0,7,150,1,8
PHX,Main,1/3/2014,2100 - 2200,3,10,180,0,0,0,0,0,0,5,185,1,7
PHX,Main,1/4/2014,0800 - 0900,13,29,145,94,0,0,0,0,0,12,251,2,6
PHX,Main,1/4/2014,0900 - 1000,20,51,120,170,55,8,0,0,0,19,372,3,5
PHX,Main,1/4/2014,1000 - 1100,10,17,63,8,0,0,0,0,0,4,75,1,2
PHX,Main,1/4/2014,1200 - 1300,17,32,126,136,14,0,0,0,0,0,276,2,5
PHX,Main,1/4/2014,1400 - 1500,4,12,239,0,0,0,0,0,0,3,242,2,6
PHX,Main,1/4/2014,1500 - 1600,3,16,293,1,0,0,0,0,0,7,301,3,7
PHX,Main,1/4/2014,1600 - 1700,9,19,405,54,0,0,0,0,0,9,468,3,9
PHX,Main,1/4/2014,1700 - 1800,2,7,170,0,0,0,0,0,0,5,175,1,9
PHX,Main,1/4/2014,1800 - 1900,12,33,319,197,33,0,0,0,0,8,557,4,10
PHX,Main,1/4/2014,1900 - 2000,24,49,163,385,215,6,0,0,0,22,791,5,9
PHX,Main,1/4/2014,2000 - 2100,20,25,14,105,0,0,0,0,0,4,123,1,9
PHX,Main,1/4/2014,2100 - 2200,28,53,106,79,93,75,0,0,0,6,359,2,5
