Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
BOS,Terminal E,1/1/2013,0700 - 0800,14,29,63,53,0,0,0,0,0,4,120,1,9
BOS,Terminal E,1/1/2013,0900 - 1000,31,63,59,67,97,54,2,0,0,10,289,2,9
BOS,Terminal E,1/1/2013,1200 - 1300,10,26,318,49,0,0,0,0,0,10,377,2,13
BOS,Terminal E,1/1/2013,1300 - 1400,18,50,359,340,96,13,0,0,0,19,827,3,18
BOS,Terminal E,1/1/2013,1500 - 1600,22,28,0,63,0,0,0,0,0,2,65,1,13
BOS,Terminal E,1/1/2013,1600 - 1700,6,11,136,0,0,0,0,0,0,4,140,1,13
BOS,Terminal E,1/1/2013,1700 - 1800,18,37,259,368,46,0,0,0,0,19,692,3,15
BOS,Terminal E,1/1/2013,1800 - 1900,11,22,350,100,0,0,0,0,0,20,470,2,15
BOS,Terminal E,1/1/2013,1900 - 2000,9,18,210,18,0,0,0,0,0,5,233,1,15
BOS,Terminal E,1/1/2013,2000 - 2100,0,0,5,0,0,0,0,0,0,2,7,1,1
BOS,Terminal E,1/1/2013,2100 - 2200,17,50,164,68,35,12,0,0,0,10,289,2,11
BOS,Terminal E,1/2/2013,0700 - 0800,14,27,72,55,0,0,0,0,0,4,131,1,10
BOS,Terminal E,1/2/2013,0800 - 0900,21,41,50,47,41,0,0,0,0,0,138,1,6
BOS,Terminal E,1/2/2013,0900 - 1000,28,60,45,34,34,32,0,0,0,4,149,1,5
BOS,Terminal E,1/2/2013,1200 - 1300,14,46,415,188,53,3,0,0,0,22,681,3,19
BOS,Terminal E,1/2/2013,1300 - 1400,18,42,265,257,89,0,0,0,0,19,630,3,20
BOS,Terminal E,1/2/2013,1600 - 1700,9,17,197,7,0,0,0,0,0,6,210,2,16
BOS,Terminal E,1/2/2013,1700 - 1800,24,59,341,295,111,133,0,0,0,27,907,4,19
BOS,Terminal E,1/2/2013,1800 - 1900,23,43,128,120,126,0,0,0,0,10,384,2,18
BOS,Terminal E,1/2/2013,1900 - 2000,9,18,403,31,0,0,0,0,0,14,448,2,18
BOS,Terminal E,1/2/2013,2100 - 2200,14,40,236,78,31,0,0,0,0,10,355,2,13
BOS,Terminal E,1/2/2013,2200 - 2300,8,15,58,0,0,0,0,0,0,2,60,1,7
BOS,Terminal E,1/3/2013,0700 - 0800,17,30,52,62,0,0,0,0,0,3,117,1,8
BOS,Terminal E,1/3/2013,0800 - 0900,31,50,14,49,60,15,0,0,0,5,143,1,8
BOS,Terminal E,1/3/2013,0900 - 1000,18,41,67,38,33,0,0,0,0,5,143,1,7
BOS,Terminal E,1/3/2013,1200 - 1300,18,31,132,233,2,0,0,0,0,11,378,2,12
BOS,Terminal E,1/3/2013,1300 - 1400,27,69,173,259,145,88,25,0,0,20,710,3,17
BOS,Terminal E,1/3/2013,1400 - 1500,19,47,289,222,127,6,0,0,0,21,665,3,16
BOS,Terminal E,1/3/2013,1500 - 1600,7,15,47,0,0,0,0,0,0,1,48,1,14
BOS,Terminal E,1/3/2013,1700 - 1800,19,46,315,352,128,1,0,0,0,25,821,4,17
BOS,Terminal E,1/3/2013,1800 - 1900,16,33,294,225,25,0,0,0,0,18,562,2,17
BOS,Terminal E,1/3/2013,2000 - 2100,10,23,194,36,0,0,0,0,0,8,238,1,15
BOS,Terminal E,1/3/2013,2100 - 2200,6,15,50,0,0,0,0,0,0,2,52,1,9
BOS,Terminal E,1/3/2013,2300 - 0000,21,43,83,76,50,0,0,0,0,6,215,1,8
BOS,Terminal E,1/4/2013,0700 - 0800,19,33,51,69,12,0,0,0,0,5,137,1,9
BOS,Terminal E,1/4/2013,0800 - 0900,21,37,39,81,29,0,0,0,0,5,154,1,8
BOS,Terminal E,1/4/2013,0900 - 1000,18,38,65,49,22,0,0,0,0,5,141,1,7
BOS,Terminal E,1/4/2013,1100 - 1200,17,35,80,114,11,0,0,0,0,7,212,1,10
BOS,Terminal E,1/4/2013,1200 - 1300,21,55,221,163,88,28,0,0,0,14,514,3,13
BOS,Terminal E,1/4/2013,1300 - 1400,38,80,90,203,210,138,111,0,0,20,772,3,16
BOS,Terminal E,1/4/2013,1500 - 1600,22,28,0,41,0,0,0,0,0,2,43,1,9
BOS,Terminal E,1/4/2013,1600 - 1700,8,15,100,0,0,0,0,0,0,3,103,1,11
BOS,Terminal E,1/4/2013,1700 - 1800,29,70,275,222,209,93,72,0,0,23,894,4,15
BOS,Terminal E,1/4/2013,1800 - 1900,26,54,151,206,106,77,0,0,0,11,551,2,14
BOS,Terminal E,1/4/2013,2000 - 2100,19,46,200,141,86,2,0,0,0,15,444,3,13
BOS,Terminal E,1/4/2013,2100 - 2200,18,42,101,88,35,0,0,0,0,6,230,1,9
BOS,Terminal E,1/5/2013,0700 - 0800,19,34,44,70,14,0,0,0,0,2,130,1,7
BOS,Terminal E,1/5/2013,0800 - 0900,21,41,47,51,38,0,0,0,0,4,140,1,5
