Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
MSP,Terminal 1 Lindbergh,1/1/2015,0800 - 0900,5,8,37,0,0,0,0,0,0,1,38,1,3
MSP,Terminal 1 Lindbergh,1/1/2015,0900 - 1000,8,17,66,4,0,0,0,0,0,3,73,1,2
MSP,Terminal 1 Lindbergh,1/1/2015,1200 - 1300,29,73,164,146,131,65,50,0,0,17,573,2,7
MSP,Terminal 1 Lindbergh,1/1/2015,1300 - 1400,21,46,103,118,61,2,0,0,0,8,292,1,6
MSP,Terminal 1 Lindbergh,1/1/2015,1500 - 1600,12,24,132,49,0,0,0,0,0,4,185,1,7
MSP,Terminal 1 Lindbergh,1/1/2015,1600 - 1700,15,51,260,103,21,16,0,0,0,10,410,2,6
MSP,Terminal 1 Lindbergh,1/1/2015,1700 - 1800,10,25,149,28,0,0,0,0,0,6,183,2,3
MSP,Terminal 1 Lindbergh,1/1/2015,1900 - 2000,7,20,120,8,0,0,0,0,0,6,134,1,4
MSP,Terminal 2 Humphrey,1/1/2015,1700 - 1800,19,36,56,63,25,0,0,0,0,5,149,1,2
MSP,Terminal 2 Humphrey,1/1/2015,2100 - 2200,22,34,34,78,22,0,0,0,0,0,134,1,3
MSP,Terminal 1 Lindbergh,1/2/2015,0800 - 0900,10,19,50,7,0,0,0,0,0,2,59,1,2
MSP,Terminal 1 Lindbergh,1/2/2015,0900 - 1000,6,15,46,0,0,0,0,0,0,2,48,1,1
MSP,Terminal 1 Lindbergh,1/2/2015,1200 - 1300,17,50,268,196,73,11,0,0,0,16,564,2,8
MSP,Terminal 1 Lindbergh,1/2/2015,1300 - 1400,17,35,128,130,24,0,0,0,0,9,291,1,8
MSP,Terminal 1 Lindbergh,1/2/2015,1500 - 1600,14,31,227,150,4,0,0,0,0,9,390,2,7
MSP,Terminal 1 Lindbergh,1/2/2015,1600 - 1700,9,19,121,3,0,0,0,0,0,3,127,1,2
MSP,Terminal 1 Lindbergh,1/2/2015,1700 - 1800,19,64,245,105,31,34,8,0,0,14,437,2,5
MSP,Terminal 1 Lindbergh,1/2/2015,1800 - 1900,5,11,124,0,0,0,0,0,0,3,127,1,3
MSP,Terminal 1 Lindbergh,1/2/2015,1900 - 2000,10,20,82,16,0,0,0,0,0,2,100,2,4
MSP,Terminal 1 Lindbergh,1/2/2015,2000 - 2100,10,19,127,14,0,0,0,0,0,5,146,1,1
MSP,Terminal 2 Humphrey,1/2/2015,1400 - 1500,10,16,141,16,0,0,0,0,0,1,158,1,3
MSP,Terminal 2 Humphrey,1/2/2015,1500 - 1600,10,18,125,23,0,0,0,0,0,2,150,1,3
MSP,Terminal 2 Humphrey,1/2/2015,1700 - 1800,14,26,83,69,0,0,0,0,0,5,157,1,3
MSP,Terminal 2 Humphrey,1/2/2015,2000 - 2100,17,32,140,145,12,0,0,0,0,8,305,2,3
MSP,Terminal 1 Lindbergh,1/3/2015,0900 - 1000,12,27,53,17,0,0,0,0,0,3,73,1,2
MSP,Terminal 1 Lindbergh,1/3/2015,1100 - 1200,5,11,47,0,0,0,0,0,0,1,48,1,2
MSP,Terminal 1 Lindbergh,1/3/2015,1200 - 1300,40,127,170,158,62,31,65,65,16,17,584,2,10
MSP,Terminal 1 Lindbergh,1/3/2015,1300 - 1400,35,89,138,32,7,9,98,0,0,9,293,1,7
MSP,Terminal 1 Lindbergh,1/3/2015,1600 - 1700,14,29,209,154,0,0,0,0,0,8,371,2,7
MSP,Terminal 1 Lindbergh,1/3/2015,1700 - 1800,16,51,304,219,28,2,0,0,0,14,567,3,8
MSP,Terminal 1 Lindbergh,1/3/2015,1800 - 1900,10,20,297,13,0,0,0,0,0,11,321,3,6
MSP,Terminal 1 Lindbergh,1/3/2015,1900 - 2000,20,32,143,415,8,0,0,0,0,19,585,4,3
MSP,Terminal 1 Lindbergh,1/3/2015,2000 - 2100,10,22,267,52,0,0,0,0,0,10,329,2,4
MSP,Terminal 2 Humphrey,1/3/2015,1300 - 1400,13,21,93,62,0,0,0,0,0,0,155,1,4
MSP,Terminal 2 Humphrey,1/3/2015,1400 - 1500,12,21,122,33,0,0,0,0,0,4,159,1,4
MSP,Terminal 2 Humphrey,1/3/2015,1500 - 1600,17,29,114,148,0,0,0,0,0,7,269,2,4
MSP,Terminal 2 Humphrey,1/3/2015,1600 - 1700,4,6,9,0,0,0,0,0,0,1,10,1,4
MSP,Terminal 2 Humphrey,1/3/2015,1700 - 1800,11,19,120,34,0,0,0,0,0,5,159,1,4
MSP,Terminal 2 Humphrey,1/3/2015,1900 - 2000,16,27,72,82,0,0,0,0,0,2,156,1,3
MSP,Terminal 2 Humphrey,1/3/2015,2100 - 2200,20,42,96,158,45,0,0,0,0,7,306,2,3
MSP,Terminal 2 Humphrey,1/3/2015,2300 - 0000,9,18,122,23,0,0,0,0,0,8,153,1,3
MSP,Terminal 1 Lindbergh,1/4/2015,0800 - 0900,11,25,56,16,0,0,0,0,0,3,75,1,3
MSP,Terminal 1 Lindbergh,1/4/2015,1000 - 1100,6,15,46,0,0,0,0,0,0,2,48,1,3
MSP,Terminal 1 Lindbergh,1/4/2015,1200 - 1300,32,91,215,132,58,56,108,6,0,15,590,2,9
MSP,Terminal 1 Lindbergh,1/4/2015,1300 - 1400,29,69,132,22,34,56,36,0,0,9,289,1,8
MSP,Terminal 1 Lindbergh,1/4/2015,1500 - 1600,14,37,151,74,15,0,0,0,0,7,247,1,5
MSP,Terminal 1 Lindbergh,1/4/2015,1600 - 1700,22,39,24,113,12,0,0,0,0,2,151,1,3
MSP,Terminal 1 Lindbergh,1/4/2015,1700 - 1800,21,91,335,89,25,36,35,4,0,17,541,3,6
