Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
PDX,Main,1/1/2013,0700 - 0800,27,73,60,54,54,19,15,0,0,7,209,1,6
PDX,Main,1/3/2013,0700 - 0800,18,48,106,45,36,8,0,0,0,6,201,1,7
PDX,Main,1/3/2013,1100 - 1200,18,50,97,60,26,10,0,0,0,6,199,1,6
PDX,Main,1/4/2013,0700 - 0800,19,50,102,42,45,15,0,0,0,6,210,1,7
PDX,Main,1/4/2013,1100 - 1200,15,46,118,54,31,4,0,0,0,5,212,1,8
PDX,Main,1/4/2013,1300 - 1400,1,1,4,0,0,0,0,0,0,2,6,1,1
PDX,Main,1/5/2013,0700 - 0800,19,54,109,37,33,21,0,0,0,7,207,1,7
PDX,Main,1/5/2013,1100 - 1200,14,50,128,48,22,9,0,0,0,6,213,1,7
PDX,Main,1/6/2013,0700 - 0800,17,41,101,64,38,0,0,0,0,6,209,1,7
PDX,Main,1/6/2013,1100 - 1200,18,50,95,67,32,9,0,0,0,7,210,1,6
PDX,Main,1/7/2013,1100 - 1200,16,45,118,49,36,0,0,0,0,7,210,1,7
PDX,Main,1/8/2013,0700 - 0800,21,60,97,51,32,23,0,0,0,7,210,1,6
PDX,Main,1/10/2013,0700 - 0800,17,48,109,53,34,6,0,0,0,7,209,1,7
PDX,Main,1/10/2013,1100 - 1200,20,57,86,45,19,21,0,0,0,6,177,1,7
PDX,Main,1/11/2013,0700 - 0800,16,45,103,61,36,0,0,0,0,6,206,1,7
PDX,Main,1/11/2013,1100 - 1200,18,57,99,48,29,17,0,0,0,6,199,1,7
PDX,Main,1/12/2013,0800 - 0900,20,55,96,33,33,24,0,0,0,6,192,1,7
PDX,Main,1/12/2013,1000 - 1100,17,49,117,40,38,13,0,0,0,7,215,1,7
PDX,Main,1/13/2013,0700 - 0800,18,48,105,45,49,8,0,0,0,3,210,1,7
PDX,Main,1/13/2013,1000 - 1100,12,41,122,46,26,0,0,0,0,7,201,1,7
PDX,Main,1/14/2013,1200 - 1300,10,29,120,47,0,0,0,0,0,5,172,1,8
PDX,Main,1/15/2013,0700 - 0800,12,36,126,50,14,0,0,0,0,6,196,1,7
PDX,Main,1/17/2013,0700 - 0800,14,38,115,52,26,0,0,0,0,2,195,1,8
PDX,Main,1/17/2013,1000 - 1100,17,45,76,54,24,0,0,0,0,5,159,1,6
PDX,Main,1/18/2013,0700 - 0800,14,42,116,59,27,0,0,0,0,7,209,1,7
PDX,Main,1/18/2013,1100 - 1200,9,23,90,35,0,0,0,0,0,3,128,1,6
PDX,Main,1/19/2013,0700 - 0800,7,26,127,24,0,0,0,0,0,4,155,1,7
PDX,Main,1/19/2013,1100 - 1200,13,36,112,55,16,0,0,0,0,5,188,1,6
PDX,Main,1/20/2013,0900 - 1000,13,38,118,40,23,0,0,0,0,6,187,1,7
PDX,Main,1/20/2013,1000 - 1100,9,27,105,33,0,0,0,0,0,5,143,1,8
PDX,Main,1/21/2013,1000 - 1100,10,27,82,34,0,0,0,0,0,3,119,1,6
PDX,Main,1/22/2013,0800 - 0900,18,50,106,41,41,13,0,0,0,6,207,1,7
PDX,Main,1/24/2013,0700 - 0800,6,20,141,24,0,0,0,0,0,3,168,1,10
PDX,Main,1/24/2013,1100 - 1200,11,27,102,51,0,0,0,0,0,5,158,1,8
PDX,Main,1/25/2013,0700 - 0800,7,20,116,13,0,0,0,0,0,4,133,1,8
PDX,Main,1/25/2013,1100 - 1200,6,21,112,16,0,0,0,0,0,2,130,1,8
PDX,Main,1/26/2013,0700 - 0800,16,45,91,61,27,0,0,0,0,6,185,1,6
PDX,Main,1/26/2013,1000 - 1100,17,44,76,46,29,0,0,0,0,9,160,1,7
PDX,Main,1/27/2013,0700 - 0800,19,44,88,63,44,0,0,0,0,10,205,1,7
PDX,Main,1/27/2013,1100 - 1200,11,31,108,48,2,0,0,0,0,4,162,1,6
PDX,Main,1/28/2013,1100 - 1200,7,24,128,25,0,0,0,0,0,5,158,1,7
PDX,Main,1/29/2013,0700 - 0800,14,39,95,47,20,0,0,0,0,4,166,1,7
PDX,Main,1/31/2013,0700 - 0800,15,43,109,52,33,0,0,0,0,7,201,1,8
PDX,Main,1/31/2013,1100 - 1200,11,32,106,53,3,0,0,0,0,6,168,1,7
PDX,Main,2/1/2013,0800 - 0900,9,28,123,39,0,0,0,0,0,6,168,1,8
PDX,Main,2/1/2013,1100 - 1200,9,27,125,45,0,0,0,0,0,6,176,1,8
PDX,Main,2/2/2013,0700 - 0800,10,37,140,42,17,0,0,0,0,7,206,1,7
PDX,Main,2/2/2013,1100 - 1200,12,37,123,49,19,0,0,0,0,6,197,1,7
PDX,Main,2/3/2013,0700 - 0800,30,66,65,54,47,38,15,0,0,6,225,1,7
PDX,Main,2/3/2013,1100 - 1200,17,45,87,56,32,0,0,0,0,6,181,1,7
PDX,Main,2/4/2013,1100 - 1200,19,41,65,42,40,0,0,0,0,2,149,1,9
