Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
IAD,International A,1/1/2014,0000 - 0100,7,18,114,28,0,0,0,0,0,2,144,1,6
IAD,International A,1/1/2014,0600 - 0700,7,32,577,127,8,0,0,0,0,18,730,3,19
IAD,International A,1/1/2014,0700 - 0800,15,47,306,270,55,4,0,0,0,17,652,2,18
IAD,International A,1/1/2014,0900 - 1000,15,37,209,150,39,0,0,0,0,12,410,2,11
IAD,International A,1/1/2014,1100 - 1200,0,0,40,0,0,0,0,0,0,0,40,1,10
IAD,International A,1/1/2014,1300 - 1400,0,3,121,0,0,0,0,0,0,3,124,1,20
IAD,International A,1/1/2014,1400 - 1500,2,12,1500,0,0,0,0,0,0,41,1541,8,37
IAD,International A,1/1/2014,1500 - 1600,5,21,869,56,0,0,0,0,0,26,951,3,42
IAD,International A,1/1/2014,1600 - 1700,6,18,831,38,0,0,0,0,0,26,895,3,24
IAD,International A,1/1/2014,1700 - 1800,5,19,285,14,0,0,0,0,0,12,311,2,16
IAD,International A,1/1/2014,1800 - 1900,15,99,465,248,7,18,34,6,0,35,813,4,20
IAD,International A,1/1/2014,1900 - 2000,20,50,175,163,87,10,0,0,0,24,459,2,16
IAD,International A,1/1/2014,2000 - 2100,8,25,296,119,0,0,0,0,0,11,426,3,13
IAD,International A,1/1/2014,2100 - 2200,5,10,151,0,0,0,0,0,0,8,159,1,10
IAD,International A,1/1/2014,2300 - 0000,15,29,63,58,0,0,0,0,0,4,125,1,12
IAD,International A,1/2/2014,0100 - 0200,15,35,56,45,8,0,0,0,0,4,113,1,3
IAD,International A,1/2/2014,0600 - 0700,10,53,562,135,29,18,0,0,0,17,761,3,15
IAD,International A,1/2/2014,0700 - 0800,37,78,134,131,122,182,98,0,0,17,684,2,11
IAD,International A,1/2/2014,0900 - 1000,13,46,276,99,54,2,0,0,0,13,444,2,10
IAD,International A,1/2/2014,1100 - 1200,1,4,137,0,0,0,0,0,0,5,142,1,12
IAD,International A,1/2/2014,1200 - 1300,4,15,205,0,0,0,0,0,0,4,209,1,11
IAD,International A,1/2/2014,1300 - 1400,0,4,241,0,0,0,0,0,0,4,245,2,23
IAD,International A,1/2/2014,1400 - 1500,5,50,1576,75,19,8,0,0,0,53,1731,9,35
IAD,International A,1/2/2014,1500 - 1600,12,47,1883,562,237,10,0,0,0,82,2774,11,38
IAD,International A,1/2/2014,1600 - 1700,2,11,283,0,0,0,0,0,0,8,291,1,29
IAD,International A,1/2/2014,1700 - 1800,12,28,427,266,0,0,0,0,0,28,721,2,18
IAD,International A,1/2/2014,1800 - 1900,14,54,527,206,58,47,0,0,0,27,865,5,19
IAD,International A,1/2/2014,1900 - 2000,19,38,446,451,207,0,0,0,0,42,1146,5,24
IAD,International A,1/2/2014,2000 - 2100,18,45,287,213,129,0,0,0,0,24,653,3,13
IAD,International A,1/2/2014,2100 - 2200,16,30,99,127,0,0,0,0,0,11,237,1,12
IAD,International A,1/2/2014,2300 - 0000,13,25,64,57,0,0,0,0,0,5,126,1,5
IAD,International A,1/3/2014,0000 - 0100,12,33,84,46,7,0,0,0,0,4,141,1,3
IAD,International A,1/3/2014,0600 - 0700,6,28,628,105,0,0,0,0,0,23,756,3,16
IAD,International A,1/3/2014,0700 - 0800,17,47,318,129,128,7,0,0,0,14,596,2,15
IAD,International A,1/3/2014,0800 - 0900,33,60,80,97,115,116,0,0,0,16,424,2,11
IAD,International A,1/3/2014,0900 - 1000,27,83,163,110,75,69,28,0,0,16,461,3,14
IAD,International A,1/3/2014,1000 - 1100,12,27,158,69,0,0,0,0,0,11,238,1,9
IAD,International A,1/3/2014,1100 - 1200,28,43,6,94,57,0,0,0,0,3,160,1,13
IAD,International A,1/3/2014,1300 - 1400,1,8,114,0,0,0,0,0,0,3,117,1,14
IAD,International A,1/3/2014,1400 - 1500,16,100,1323,423,109,92,94,26,0,68,2135,11,27
IAD,International A,1/3/2014,1500 - 1600,42,99,285,402,747,367,415,53,0,72,2341,9,31
IAD,International A,1/3/2014,1600 - 1700,36,60,9,127,45,98,0,0,0,6,285,1,21
IAD,International A,1/3/2014,1700 - 1800,8,23,279,48,0,0,0,0,0,9,336,2,15
IAD,International A,1/3/2014,1800 - 1900,10,55,321,24,9,38,0,0,0,15,407,3,17
IAD,International A,1/3/2014,1900 - 2000,37,117,417,256,317,213,228,69,0,67,1567,7,19
IAD,International A,1/3/2014,2000 - 2100,62,105,35,42,22,68,255,46,0,14,482,2,21
IAD,International A,1/3/2014,2100 - 2200,11,22,106,35,0,0,0,0,0,7,148,1,6
IAD,International A,1/3/2014,2200 - 2300,6,13,147,0,0,0,0,0,0,8,155,1,8
IAD,International A,1/3/2014,2300 - 0000,13,27,74,51,0,0,0,0,0,5,130,1,4
IAD,International A,1/4/2014,0000 - 0100,22,54,272,162,153,68,0,0,0,16,671,2,8
IAD,International A,1/4/2014,0100 - 0200,28,40,12,74,52,0,0,0,0,4,142,1,4
IAD,International A,1/4/2014,0600 - 0700,14,40,444,232,75,0,0,0,0,22,773,3,16
IAD,International A,1/4/2014,0700 - 0800,17,40,300,307,64,0,0,0,0,17,688,2,16
IAD,International A,1/4/2014,0900 - 1000,14,56,276,103,57,20,0,0,0,15,471,2,14
IAD,International A,1/4/2014,1300 - 1400,9,16,121,4,0,0,0,0,0,1,126,1,15
IAD,International A,1/4/2014,1400 - 1500,13,88,1332,327,64,66,109,0,0,58,1956,9,32
IAD,International A,1/4/2014,1500 - 1600,31,99,694,499,671,209,205,39,0,72,2389,10,36
IAD,International A,1/4/2014,1600 - 1700,17,52,288,174,40,60,0,0,0,9,571,3,24
IAD,International A,1/4/2014,1700 - 1800,1,7,253,0,0,0,0,0,0,7,260,1,15
IAD,International A,1/4/2014,1800 - 1900,48,176,668,163,151,105,330,271,107,57,1852,7,24
IAD,International A,1/4/2014,1900 - 2000,55,157,294,157,31,59,783,32,55,62,1473,7,25
IAD,International A,1/4/2014,2000 - 2100,41,109,49,65,337,126,90,17,0,28,712,4,19
IAD,International A,1/4/2014,2100 - 2200,14,32,206,86,18,0,0,0,0,14,324,2,21
IAD,International A,1/4/2014,2300 - 0000,15,37,177,65,39,0,0,0,0,12,293,2,4
IAD,International A,1/5/2014,0000 - 0100,8,19,109,28,0,0,0,0,0,5,142,1,5
IAD,International A,1/5/2014,0100 - 0200,2,11,149,0,0,0,0,0,0,5,154,1,5
IAD,International A,1/5/2014,0600 - 0700,12,58,711,178,60,57,0,0,0,31,1037,4,19
IAD,International A,1/5/2014,0800 - 0900,19,50,313,176,148,33,0,0,0,17,687,2,17
IAD,International A,1/5/2014,0900 - 1000,11,34,322,120,13,0,0,0,0,13,468,2,12
IAD,International A,1/5/2014,1000 - 1100,0,0,50,0,0,0,0,0,0,0,50,1,11
IAD,International A,1/5/2014,1100 - 1200,2,11,158,0,0,0,0,0,0,5,163,1,14
IAD,International A,1/5/2014,1200 - 1300,0,0,30,0,0,0,0,0,0,0,30,1,7
IAD,International A,1/5/2014,1300 - 1400,2,9,147,0,0,0,0,0,0,3,150,1,21
IAD,International A,1/5/2014,1400 - 1500,4,19,737,31,0,0,0,0,0,15,783,4,29
IAD,International A,1/5/2014,1500 - 1600,16,70,1928,487,472,123,70,0,0,91,3171,13,40
IAD,International A,1/5/2014,1600 - 1700,17,62,676,569,61,81,7,0,0,39,1433,5,38
IAD,International A,1/5/2014,1700 - 1800,7,18,232,22,0,0,0,0,0,7,261,1,13
IAD,International A,1/5/2014,1800 - 1900,27,69,422,158,179,216,35,0,0,35,1045,5,16
IAD,International A,1/5/2014,1900 - 2000,36,92,122,166,179,121,89,4,0,26,707,4,19
IAD,International A,1/5/2014,2000 - 2100,40,67,174,76,168,404,82,0,0,41,945,5,20
IAD,International A,1/5/2014,2200 - 2300,5,18,201,16,0,0,0,0,0,5,222,1,10
IAD,International A,1/5/2014,2300 - 0000,11,28,141,95,0,0,0,0,0,14,250,2,8
IAD,International A,1/6/2014,0000 - 0100,12,26,197,102,0,0,0,0,0,4,303,2,7
IAD,International A,1/6/2014,0600 - 0700,9,40,595,89,61,0,0,0,0,20,765,3,15
IAD,International A,1/6/2014,0700 - 0800,14,28,166,132,0,0,0,0,0,7,305,1,12
IAD,International A,1/6/2014,0800 - 0900,23,77,261,124,95,80,33,0,0,17,610,2,11
IAD,International A,1/6/2014,0900 - 1000,23,67,106,51,36,30,12,0,0,8,243,1,12
IAD,International A,1/6/2014,1000 - 1100,14,44,174,70,47,0,0,0,0,10,301,2,12
IAD,International A,1/6/2014,1300 - 1400,8,30,257,55,0,0,0,0,0,10,322,2,13
IAD,International A,1/6/2014,1400 - 1500,2,12,478,0,0,0,0,0,0,12,490,3,20
IAD,International A,1/6/2014,1500 - 1600,28,104,1198,584,395,206,169,216,0,100,2868,13,33
IAD,International A,1/6/2014,1600 - 1700,41,111,240,176,436,268,169,91,0,38,1418,5,34
IAD,International A,1/6/2014,1700 - 1800,18,43,227,182,77,0,0,0,0,14,500,1,15
IAD,International A,1/6/2014,1800 - 1900,23,98,383,209,110,60,68,7,0,32,869,4,26
IAD,International A,1/6/2014,1900 - 2000,33,89,88,99,105,8,50,0,0,14,364,2,16
IAD,International A,1/6/2014,2000 - 2100,20,52,391,606,148,20,0,0,0,54,1219,5,19
IAD,International A,1/6/2014,2100 - 2200,4,9,32,0,0,0,0,0,0,1,33,1,4
IAD,International A,1/6/2014,2300 - 0000,6,11,120,0,0,0,0,0,0,3,123,1,12
IAD,International A,1/7/2014,0000 - 0100,11,25,84,32,0,0,0,0,0,3,119,1,5
IAD,International A,1/7/2014,0500 - 0600,14,28,148,99,0,0,0,0,0,8,255,1,15
IAD,International A,1/7/2014,0600 - 0700,10,26,177,73,0,0,0,0,0,6,256,1,14
IAD,International A,1/7/2014,0700 - 0800,1,8,238,0,0,0,0,0,0,6,244,1,15
IAD,International A,1/7/2014,0800 - 0900,49,119,136,88,125,75,133,96,0,34,687,2,11
IAD,International A,1/7/2014,0900 - 1000,31,66,56,43,82,37,16,0,0,9,243,2,13
IAD,International A,1/7/2014,1000 - 1100,34,56,42,35,99,60,0,0,0,7,243,1,15
IAD,International A,1/7/2014,1100 - 1200,1,6,122,0,0,0,0,0,0,2,124,1,8
