Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
AUS,Main,1/1/2014,0900 - 1000,17,26,10,19,0,0,0,0,0,1,30,1,3
AUS,Main,1/1/2014,1500 - 1600,20,30,29,97,0,0,0,0,0,4,130,1,4
AUS,Main,1/2/2014,0800 - 0900,12,24,22,12,0,0,0,0,0,1,35,1,3
AUS,Main,1/3/2014,0800 - 0900,12,51,26,2,0,1,0,0,0,2,31,1,3
AUS,Main,1/3/2014,1500 - 1600,15,26,19,23,0,0,0,0,0,1,43,1,3
AUS,Main,1/3/2014,1600 - 1700,16,30,54,71,0,0,0,0,0,4,129,1,4
AUS,Main,1/4/2014,0900 - 1000,17,30,14,19,0,0,0,0,0,1,34,1,2
AUS,Main,1/4/2014,1400 - 1500,44,65,9,10,57,56,20,0,0,5,157,1,3
AUS,Main,1/4/2014,1500 - 1600,20,33,11,30,4,0,0,0,0,2,47,1,3
AUS,Main,1/5/2014,1100 - 1200,25,37,5,28,11,0,0,0,0,2,46,1,3
AUS,Main,1/5/2014,1600 - 1700,18,32,41,77,4,0,0,0,0,7,129,1,3
AUS,Main,1/5/2014,1700 - 1800,18,31,16,24,2,0,0,0,0,2,44,1,3
AUS,Main,1/6/2014,0800 - 0900,18,29,17,26,0,0,0,0,0,2,45,1,5
AUS,Main,1/6/2014,1600 - 1700,25,39,20,57,48,0,0,0,0,4,129,1,4
AUS,Main,1/7/2014,0900 - 1000,15,28,22,22,0,0,0,0,0,3,47,1,4
AUS,Main,1/8/2014,0900 - 1000,5,10,17,0,0,0,0,0,0,0,17,1,3
AUS,Main,1/9/2014,1000 - 1100,9,20,15,4,0,0,0,0,0,1,20,1,2
AUS,Main,1/9/2014,1700 - 1800,20,42,44,39,23,0,0,0,0,4,110,1,3
AUS,Main,1/10/2014,0900 - 1000,14,21,12,10,0,0,0,0,0,1,23,1,4
AUS,Main,1/10/2014,1600 - 1700,14,27,58,57,0,0,0,0,0,4,119,1,4
AUS,Main,1/12/2014,1000 - 1100,14,23,13,12,0,0,0,0,0,0,25,1,3
AUS,Main,1/12/2014,1600 - 1700,25,43,27,46,48,0,0,0,0,4,125,1,3
AUS,Main,1/13/2014,0900 - 1000,13,20,7,6,0,0,0,0,0,1,14,1,4
AUS,Main,1/13/2014,1600 - 1700,21,36,34,52,24,0,0,0,0,4,114,1,4
AUS,Main,1/15/2014,0900 - 1000,1,4,11,0,0,0,0,0,0,1,12,1,3
AUS,Main,1/16/2014,1500 - 1600,2,6,24,0,0,0,0,0,0,0,24,1,4
AUS,Main,1/17/2014,0900 - 1000,2,5,12,0,0,0,0,0,0,1,13,1,4
AUS,Main,1/17/2014,1600 - 1700,3,7,25,0,0,0,0,0,0,0,25,1,3
AUS,Main,1/19/2014,1000 - 1100,2,4,8,0,0,0,0,0,0,1,9,1,3
AUS,Main,1/20/2014,1600 - 1700,11,20,98,32,0,0,0,0,0,2,132,1,5
AUS,Main,1/23/2014,1600 - 1700,6,12,44,0,0,0,0,0,0,2,46,1,3
AUS,Main,1/24/2014,1000 - 1100,10,12,10,0,0,0,0,0,0,1,11,1,3
AUS,Main,1/26/2014,1100 - 1200,9,18,8,2,0,0,0,0,0,1,11,1,3
AUS,Main,1/26/2014,1600 - 1700,11,24,74,35,0,0,0,0,0,1,110,1,3
AUS,Main,1/27/2014,1600 - 1700,10,21,67,23,0,0,0,0,0,2,92,1,4
AUS,Main,1/29/2014,0800 - 0900,9,25,14,2,0,0,0,0,0,1,17,1,3
AUS,Main,1/30/2014,1600 - 1700,9,17,60,8,0,0,0,0,0,2,70,1,3
AUS,Main,1/31/2014,0900 - 1000,23,35,7,25,5,0,0,0,0,2,39,1,3
AUS,Main,1/31/2014,1600 - 1700,7,14,44,0,0,0,0,0,0,0,44,1,3
AUS,Main,2/2/2014,1600 - 1700,18,30,40,84,0,0,0,0,0,5,129,1,4
AUS,Main,2/3/2014,0800 - 0900,1,4,9,0,0,0,0,0,0,0,9,1,2
AUS,Main,2/3/2014,1600 - 1700,14,29,54,45,0,0,0,0,0,2,101,1,3
AUS,Main,2/5/2014,0800 - 0900,8,15,13,0,0,0,0,0,0,1,14,1,3
AUS,Main,2/6/2014,1600 - 1700,12,24,26,14,0,0,0,0,0,2,42,1,2
AUS,Main,2/7/2014,0900 - 1000,2,6,9,0,0,0,0,0,0,1,10,1,2
AUS,Main,2/7/2014,1700 - 1800,7,14,49,0,0,0,0,0,0,2,51,1,3
AUS,Main,2/9/2014,1600 - 1700,21,38,38,54,29,0,0,0,0,1,122,1,3
AUS,Main,2/10/2014,0900 - 1000,1,3,7,0,0,0,0,0,0,1,8,1,2
AUS,Main,2/10/2014,1600 - 1700,5,13,128,0,0,0,0,0,0,3,131,1,5
AUS,Main,2/12/2014,0900 - 1000,10,18,10,2,0,0,0,0,0,1,13,1,2
AUS,Main,2/13/2014,1600 - 1700,14,23,44,35,0,0,0,0,0,0,79,1,3
AUS,Main,2/14/2014,0900 - 1000,24,37,6,17,9,0,0,0,0,0,32,1,3
AUS,Main,2/14/2014,1900 - 2000,23,41,25,34,27,0,0,0,0,2,88,1,2
AUS,Main,2/16/2014,1100 - 1200,3,9,14,0,0,0,0,0,0,1,15,1,3
AUS,Main,2/16/2014,1800 - 1900,17,37,46,41,13,0,0,0,0,6,106,1,3
AUS,Main,2/17/2014,0900 - 1000,3,6,8,0,0,0,0,0,0,0,8,1,2
AUS,Main,2/17/2014,1500 - 1600,10,24,91,40,0,0,0,0,0,0,131,1,4
AUS,Main,2/20/2014,1600 - 1700,11,23,54,19,0,0,0,0,0,3,76,1,3
AUS,Main,2/21/2014,0900 - 1000,6,15,15,0,0,0,0,0,0,1,16,1,3
AUS,Main,2/21/2014,1500 - 1600,18,30,32,60,0,0,0,0,0,2,94,1,3
AUS,Main,2/23/2014,1000 - 1100,11,17,12,2,0,0,0,0,0,0,14,1,3
AUS,Main,2/23/2014,1600 - 1700,19,35,46,59,17,0,0,0,0,6,128,1,3
AUS,Main,2/24/2014,1700 - 1800,11,21,80,35,0,0,0,0,0,2,117,1,4
AUS,Main,2/27/2014,1600 - 1700,9,20,65,18,0,0,0,0,0,1,84,1,3
AUS,Main,2/28/2014,0900 - 1000,17,25,12,18,0,0,0,0,0,1,31,1,4
AUS,Main,2/28/2014,1600 - 1700,11,23,61,35,0,0,0,0,0,3,99,1,4
AUS,Main,3/1/2014,1100 - 1200,11,16,8,2,0,0,0,0,0,1,11,1,2
AUS,Main,3/2/2014,1000 - 1100,14,26,7,4,0,0,0,0,0,1,12,1,2
AUS,Main,3/2/2014,1500 - 1600,15,32,64,52,6,0,0,0,0,4,126,1,3
AUS,Main,3/3/2014,1000 - 1100,1,3,11,0,0,0,0,0,0,1,12,1,2
AUS,Main,3/3/2014,1500 - 1600,7,15,123,0,0,0,0,0,0,1,124,1,5
AUS,Main,3/3/2014,1700 - 1800,27,57,50,43,55,28,0,0,0,6,182,1,7
AUS,Main,3/4/2014,1600 - 1700,52,84,9,20,28,36,58,0,0,5,156,1,6
AUS,Main,3/5/2014,0900 - 1000,9,18,10,3,0,0,0,0,0,1,14,1,2
AUS,Main,3/6/2014,1600 - 1700,24,57,102,57,55,43,0,0,0,5,262,2,8
AUS,Main,3/7/2014,1000 - 1100,15,28,19,18,0,0,0,0,0,2,39,1,4
AUS,Main,3/7/2014,1500 - 1600,2,6,63,0,0,0,0,0,0,2,65,1,5
AUS,Main,3/7/2014,1700 - 1800,28,55,63,47,59,42,0,0,0,6,217,1,8
AUS,Main,3/8/2014,1100 - 1200,11,28,19,9,0,0,0,0,0,1,29,1,2
AUS,Main,3/9/2014,1100 - 1200,1,2,8,0,0,0,0,0,0,1,9,1,3
AUS,Main,3/9/2014,1500 - 1600,11,21,66,26,0,0,0,0,0,2,94,1,4
AUS,Main,3/9/2014,1800 - 1900,34,67,43,41,63,41,17,0,0,6,211,1,7
AUS,Main,3/10/2014,1000 - 1100,10,20,16,4,0,0,0,0,0,1,21,1,3
AUS,Main,3/10/2014,1600 - 1700,6,15,76,0,0,0,0,0,0,2,78,1,5
AUS,Main,3/10/2014,1700 - 1800,34,68,46,46,47,44,25,0,0,6,214,1,7
AUS,Main,3/11/2014,1800 - 1900,51,82,0,33,51,57,65,0,0,4,210,1,7
AUS,Main,3/12/2014,1000 - 1100,26,50,11,17,14,4,0,0,0,2,48,1,3
AUS,Main,3/13/2014,1600 - 1700,15,24,66,69,0,0,0,0,0,2,137,1,5
AUS,Main,3/13/2014,1800 - 1900,36,64,24,30,56,46,6,0,0,4,166,1,6
AUS,Main,3/14/2014,1100 - 1200,25,47,13,17,15,3,0,0,0,1,49,1,4
AUS,Main,3/14/2014,1500 - 1600,15,27,56,65,0,0,0,0,0,7,128,1,4
AUS,Main,3/14/2014,1800 - 1900,34,57,28,54,66,60,0,0,0,3,211,1,6
AUS,Main,3/15/2014,1100 - 1200,16,32,20,24,3,0,0,0,0,2,49,1,3
AUS,Main,3/16/2014,1100 - 1200,26,42,7,21,17,0,0,0,0,1,46,1,3
AUS,Main,3/16/2014,1500 - 1600,13,24,75,55,0,0,0,0,0,4,134,1,3
AUS,Main,3/16/2014,1700 - 1800,32,61,43,42,61,55,4,0,0,6,211,1,4
AUS,Main,3/17/2014,1000 - 1100,5,9,20,0,0,0,0,0,0,2,22,1,5
AUS,Main,3/17/2014,1500 - 1600,11,21,83,37,0,0,0,0,0,3,123,1,4
AUS,Main,3/17/2014,1700 - 1800,33,63,46,47,52,50,15,0,0,5,215,1,5
AUS,Main,3/18/2014,1800 - 1900,43,84,41,25,28,37,53,0,0,5,189,1,5
AUS,Main,3/19/2014,1000 - 1100,4,15,14,0,0,0,0,0,0,1,15,1,2
AUS,Main,3/20/2014,1500 - 1600,11,21,65,25,0,0,0,0,0,3,93,1,4
AUS,Main,3/20/2014,1700 - 1800,26,56,40,30,38,16,0,0,0,4,128,1,4
AUS,Main,3/21/2014,1100 - 1200,27,51,7,7,9,4,0,0,0,2,29,1,1
AUS,Main,3/21/2014,1500 - 1600,15,29,52,47,0,0,0,0,0,3,102,1,2
AUS,Main,3/21/2014,1800 - 1900,23,59,71,34,31,28,0,0,0,6,170,1,4
AUS,Main,3/22/2014,0900 - 1000,13,19,18,8,0,0,0,0,0,1,27,1,2
AUS,Main,3/22/2014,1100 - 1200,4,8,8,0,0,0,0,0,0,1,9,1,2
AUS,Main,3/23/2014,1100 - 1200,8,17,16,2,0,0,0,0,0,1,19,1,2
AUS,Main,3/23/2014,1500 - 1600,15,32,62,54,6,0,0,0,0,3,125,1,3
AUS,Main,3/23/2014,1800 - 1900,34,71,40,30,39,33,20,0,0,5,167,1,4
AUS,Main,3/24/2014,1000 - 1100,6,12,9,0,0,0,0,0,0,2,11,1,2
AUS,Main,3/24/2014,1500 - 1600,2,8,83,0,0,0,0,0,0,1,84,1,5
AUS,Main,3/24/2014,1700 - 1800,15,39,54,25,15,0,0,0,0,3,97,1,3
AUS,Main,3/25/2014,1700 - 1800,22,42,42,68,36,0,0,0,0,5,151,1,6
AUS,Main,3/26/2014,1100 - 1200,9,13,10,0,0,0,0,0,0,1,11,1,2
AUS,Main,3/27/2014,1500 - 1600,4,8,44,0,0,0,0,0,0,2,46,1,3
AUS,Main,3/27/2014,1800 - 1900,30,56,19,49,39,23,0,0,0,5,135,1,4
AUS,Main,3/28/2014,1100 - 1200,9,18,12,2,0,0,0,0,0,1,15,1,2
AUS,Main,3/28/2014,1500 - 1600,17,32,43,57,7,0,0,0,0,2,109,1,2
AUS,Main,3/28/2014,1800 - 1900,26,62,54,49,41,27,3,0,0,5,179,1,4
AUS,Main,3/30/2014,1100 - 1200,8,13,9,0,0,0,0,0,0,1,10,1,2
AUS,Main,3/30/2014,1500 - 1600,46,113,61,49,38,38,57,37,0,15,295,2,4
AUS,Main,3/31/2014,1000 - 1100,25,33,0,11,3,0,0,0,0,1,15,1,2
AUS,Main,3/31/2014,1500 - 1600,5,11,87,0,0,0,0,0,0,1,88,1,7
AUS,Main,3/31/2014,1600 - 1700,22,45,58,62,40,0,0,0,0,5,165,1,7
AUS,Main,4/1/2014,1500 - 1600,19,40,27,29,15,0,0,0,0,3,74,1,4
AUS,Main,4/2/2014,1000 - 1100,12,22,8,3,0,0,0,0,0,1,12,1,3
AUS,Main,4/3/2014,1500 - 1600,34,75,40,52,43,33,29,0,0,7,204,1,6
AUS,Main,4/3/2014,1600 - 1700,26,54,11,34,1,12,0,0,0,0,58,1,6
AUS,Main,4/4/2014,1100 - 1200,5,14,16,0,0,0,0,0,0,1,17,1,2
AUS,Main,4/4/2014,1600 - 1700,23,73,172,39,53,30,27,0,0,9,330,2,5
AUS,Main,4/5/2014,1100 - 1200,12,23,8,7,0,0,0,0,0,1,16,1,2
AUS,Main,4/6/2014,1500 - 1600,12,22,79,51,0,0,0,0,0,4,134,1,5
AUS,Main,4/6/2014,1600 - 1700,38,75,35,48,45,40,39,0,0,6,213,1,5
AUS,Main,4/7/2014,0900 - 1000,9,23,14,7,0,0,0,0,0,1,22,1,2
AUS,Main,4/7/2014,1500 - 1600,11,23,89,38,0,0,0,0,0,2,129,1,5
AUS,Main,4/7/2014,1600 - 1700,39,81,39,46,40,37,48,0,0,4,214,1,5
AUS,Main,4/8/2014,1600 - 1700,39,78,37,34,39,42,39,0,0,6,197,1,5
AUS,Main,4/9/2014,1000 - 1100,20,39,14,15,7,0,0,0,0,3,39,1,3
AUS,Main,4/10/2014,1600 - 1700,51,96,27,28,34,35,71,15,0,5,215,1,5
AUS,Main,4/11/2014,1100 - 1200,8,21,36,10,0,0,0,0,0,2,48,1,3
AUS,Main,4/11/2014,1500 - 1600,20,29,22,89,0,0,0,0,0,7,118,1,6
AUS,Main,4/11/2014,1600 - 1700,34,67,37,53,64,40,15,0,0,7,216,1,6
AUS,Main,4/12/2014,1000 - 1100,32,53,4,19,18,9,0,0,0,1,51,1,2
AUS,Main,4/13/2014,1000 - 1100,15,29,24,22,0,0,0,0,0,2,48,1,4
AUS,Main,4/13/2014,1500 - 1600,9,18,96,17,0,0,0,0,0,1,114,1,5
AUS,Main,4/13/2014,1600 - 1700,33,64,36,51,48,42,13,0,0,7,197,1,6
AUS,Main,4/14/2014,1000 - 1100,15,28,21,19,0,0,0,0,0,1,41,1,4
AUS,Main,4/14/2014,1600 - 1700,42,93,61,56,42,37,82,9,0,8,295,2,5
AUS,Main,4/14/2014,1700 - 1800,6,16,46,1,0,0,0,0,0,2,49,1,5
AUS,Main,4/15/2014,1600 - 1700,24,50,44,34,34,8,0,0,0,4,124,1,6
AUS,Main,4/16/2014,1000 - 1100,21,42,15,13,14,0,0,0,0,1,43,1,2
AUS,Main,4/17/2014,1000 - 1100,19,30,13,20,0,0,0,0,0,1,34,1,3
AUS,Main,4/17/2014,1600 - 1700,29,75,71,23,33,27,25,0,0,6,185,1,5
AUS,Main,4/18/2014,1000 - 1100,4,9,13,0,0,0,0,0,0,1,14,1,2
AUS,Main,4/18/2014,1600 - 1700,24,85,143,44,36,18,33,0,0,15,289,2,5
AUS,Main,4/19/2014,1000 - 1100,5,10,9,0,0,0,0,0,0,1,10,1,2
AUS,Main,4/20/2014,1000 - 1100,6,12,11,0,0,0,0,0,0,1,12,1,2
AUS,Main,4/20/2014,1600 - 1700,28,66,69,45,42,37,17,0,0,5,215,2,4
AUS,Main,4/21/2014,1000 - 1100,13,21,7,7,0,0,0,0,0,1,15,1,3
AUS,Main,4/21/2014,1600 - 1700,22,66,132,52,23,30,14,0,0,8,259,2,6
AUS,Main,4/22/2014,1500 - 1600,19,48,75,42,42,3,0,0,0,4,166,1,6
AUS,Main,4/23/2014,1200 - 1300,23,39,10,19,13,0,0,0,0,2,44,1,3
AUS,Main,4/24/2014,1500 - 1600,19,40,35,34,22,0,0,0,0,2,93,1,5
AUS,Main,4/25/2014,1000 - 1100,7,20,18,3,0,0,0,0,0,1,22,1,2
AUS,Main,4/25/2014,1500 - 1600,20,65,124,38,28,23,11,0,0,8,232,2,5
AUS,Main,4/26/2014,1000 - 1100,18,29,7,14,0,0,0,0,0,1,22,1,2
AUS,Main,4/27/2014,1000 - 1100,10,15,10,0,0,0,0,0,0,1,11,1,2
