Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
BWI,International Arrivals,1/1/2014,1700 - 1800,6,18,156,9,0,0,0,0,0,4,169,1,7
BWI,International Arrivals,1/1/2014,1800 - 1900,2,6,129,0,0,0,0,0,0,4,133,1,8
BWI,International Arrivals,1/1/2014,1900 - 2000,3,9,133,0,0,0,0,0,0,5,138,1,8
BWI,International Arrivals,1/2/2014,1600 - 1700,7,14,135,0,0,0,0,0,0,2,137,1,4
BWI,International Arrivals,1/2/2014,1700 - 1800,14,29,184,127,0,0,0,0,0,8,319,2,6
BWI,International Arrivals,1/2/2014,1800 - 1900,6,13,267,0,0,0,0,0,0,5,272,2,6
BWI,International Arrivals,1/2/2014,1900 - 2000,4,12,135,0,0,0,0,0,0,2,137,1,5
BWI,International Arrivals,1/3/2014,0700 - 0800,25,44,55,69,75,0,0,0,0,2,201,1,4
BWI,International Arrivals,1/3/2014,1100 - 1200,33,67,34,60,42,35,21,0,0,10,202,1,5
BWI,International Arrivals,1/3/2014,1700 - 1800,23,51,81,123,99,5,0,0,0,10,318,2,6
BWI,International Arrivals,1/3/2014,1800 - 1900,34,48,9,53,191,15,0,0,0,4,272,2,6
BWI,International Arrivals,1/3/2014,1900 - 2000,11,26,189,73,0,0,0,0,0,8,270,2,6
BWI,International Arrivals,1/4/2014,1600 - 1700,6,16,134,1,0,0,0,0,0,5,140,1,4
BWI,International Arrivals,1/4/2014,1800 - 1900,16,42,172,122,23,0,0,0,0,6,323,2,7
BWI,International Arrivals,1/4/2014,1900 - 2000,15,26,175,226,0,0,0,0,0,7,408,3,6
BWI,International Arrivals,1/5/2014,1700 - 1800,9,43,258,46,16,0,0,0,0,7,327,2,7
BWI,International Arrivals,1/5/2014,1800 - 1900,8,25,324,72,0,0,0,0,0,9,405,3,6
BWI,International Arrivals,1/5/2014,1900 - 2000,10,22,91,42,0,0,0,0,0,3,136,1,4
BWI,International Arrivals,1/5/2014,2200 - 2300,18,41,99,59,52,0,0,0,0,3,213,1,6
BWI,International Arrivals,1/6/2014,1400 - 1500,3,5,14,0,0,0,0,0,0,2,16,1,4
BWI,International Arrivals,1/6/2014,1600 - 1700,8,17,121,13,0,0,0,0,0,1,135,1,6
BWI,International Arrivals,1/6/2014,1700 - 1800,4,11,133,0,0,0,0,0,0,1,134,1,6
BWI,International Arrivals,1/6/2014,1800 - 1900,8,33,246,61,5,0,0,0,0,7,319,2,6
BWI,International Arrivals,1/6/2014,1900 - 2000,8,20,107,25,0,0,0,0,0,2,134,1,5
