Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
LAX,Satellite 2,01-01-2014,0900 - 1000,21,37,87,120,64,0,0,0,0,8,279,2,13
LAX,Satellite 2,01-01-2014,1000 - 1100,33,70,144,172,170,143,60,0,0,18,707,3,14
LAX,Satellite 2,01-01-2014,1100 - 1200,20,46,162,134,87,1,0,0,0,11,395,2,12
LAX,Satellite 2,01-01-2014,1200 - 1300,10,25,115,28,0,0,0,0,0,6,149,2,7
LAX,Satellite 2,01-01-2014,1400 - 1500,26,56,215,227,195,96,0,0,0,21,754,3,14
LAX,Satellite 2,01-01-2014,1600 - 1700,8,18,250,12,0,0,0,0,0,7,269,2,12
LAX,Satellite 2,01-01-2014,1700 - 1800,10,21,195,44,0,0,0,0,0,7,246,1,21
LAX,Satellite 2,01-01-2014,1800 - 1900,20,46,311,237,210,5,0,0,0,22,785,3,21
LAX,Satellite 2,01-01-2014,1900 - 2000,12,24,263,144,0,0,0,0,0,12,419,2,15
LAX,Satellite 2,01-01-2014,2100 - 2200,11,19,98,25,0,0,0,0,0,1,124,1,11
LAX,Satellite 2,01-01-2014,2200 - 2300,12,27,414,226,0,0,0,0,0,28,668,4,18
LAX,Satellite 2,01-01-2014,2300 - 0000,13,27,182,116,0,0,0,0,0,16,314,2,17
LAX,Satellite 5,01-01-2014,0600 - 0700,38,54,0,73,109,74,0,0,0,8,264,1,9
LAX,Satellite 5,01-01-2014,0700 - 0800,24,45,82,94,84,0,0,0,0,7,267,1,10
LAX,Satellite 5,01-01-2014,0900 - 1000,27,50,35,47,40,19,0,0,0,5,146,1,5
LAX,Satellite 5,01-01-2014,1000 - 1100,29,55,45,87,59,38,0,0,0,8,237,2,6
LAX,Satellite 5,01-01-2014,1200 - 1300,19,35,57,75,32,0,0,0,0,6,170,1,4
LAX,Satellite 7,01-01-2014,0900 - 1000,19,55,248,132,80,43,0,0,0,14,517,2,9
