Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
PHX,Main,1/1/2013,0800 - 0900,9,20,99,25,0,0,0,0,0,1,125,1,6
PHX,Main,1/1/2013,0900 - 1000,20,60,174,97,104,12,0,0,0,13,400,3,6
PHX,Main,1/1/2013,1100 - 1200,4,10,106,0,0,0,0,0,0,2,108,1,6
PHX,Main,1/1/2013,1300 - 1400,3,11,52,0,0,0,0,0,0,0,52,1,11
PHX,Main,1/1/2013,1400 - 1500,6,16,343,7,0,0,0,0,0,9,359,3,11
PHX,Main,1/1/2013,1500 - 1600,1,5,150,0,0,0,0,0,0,2,152,1,10
PHX,Main,1/1/2013,1600 - 1700,9,25,305,110,0,0,0,0,0,14,429,3,10
PHX,Main,1/1/2013,1700 - 1800,9,21,228,54,0,0,0,0,0,9,291,2,10
PHX,Main,1/1/2013,1800 - 1900,10,22,169,69,0,0,0,0,0,3,241,2,9
PHX,Main,1/1/2013,1900 - 2000,24,48,182,252,205,36,0,0,0,18,693,4,10
PHX,Main,1/1/2013,2000 - 2100,3,8,177,0,0,0,0,0,0,4,181,1,8
PHX,Main,1/2/2013,0800 - 0900,11,23,181,86,0,0,0,0,0,4,271,2,7
PHX,Main,1/2/2013,0900 - 1000,13,29,180,90,0,0,0,0,0,5,275,2,5
PHX,Main,1/2/2013,1100 - 1200,8,18,97,17,0,0,0,0,0,0,114,1,3
PHX,Main,1/2/2013,1400 - 1500,5,19,400,2,0,0,0,0,0,11,413,4,9
PHX,Main,1/2/2013,1600 - 1700,15,36,274,234,54,0,0,0,0,17,579,4,10
PHX,Main,1/2/2013,1800 - 1900,3,10,347,0,0,0,0,0,0,5,352,3,10
PHX,Main,1/2/2013,1900 - 2000,15,56,394,239,87,19,0,0,0,19,758,4,10
PHX,Main,1/2/2013,2000 - 2100,2,12,203,0,0,0,0,0,0,5,208,2,10
PHX,Main,1/3/2013,0800 - 0900,13,32,184,177,9,0,0,0,0,8,378,3,8
PHX,Main,1/3/2013,0900 - 1000,15,36,221,139,39,0,0,0,0,11,410,3,8
PHX,Main,1/3/2013,1200 - 1300,9,19,85,21,0,0,0,0,0,4,110,1,4
PHX,Main,1/3/2013,1300 - 1400,4,7,50,0,0,0,0,0,0,2,52,1,9
PHX,Main,1/3/2013,1400 - 1500,2,8,229,0,0,0,0,0,0,6,235,2,9
PHX,Main,1/3/2013,1500 - 1600,1,5,121,0,0,0,0,0,0,4,125,1,9
PHX,Main,1/3/2013,1600 - 1700,4,13,568,0,0,0,0,0,0,11,579,4,11
PHX,Main,1/3/2013,1800 - 1900,12,26,278,204,0,0,0,0,0,16,498,4,11
PHX,Main,1/3/2013,1900 - 2000,16,55,524,105,103,119,0,0,0,20,871,5,11
PHX,Main,1/4/2013,0800 - 0900,14,29,136,126,0,0,0,0,0,6,268,2,7
PHX,Main,1/4/2013,0900 - 1000,4,9,121,0,0,0,0,0,0,3,124,1,5
PHX,Main,1/4/2013,1000 - 1100,18,37,68,50,27,0,0,0,0,2,147,1,4
PHX,Main,1/4/2013,1200 - 1300,12,23,65,45,0,0,0,0,0,2,112,1,3
PHX,Main,1/4/2013,1400 - 1500,5,13,98,0,0,0,0,0,0,3,101,2,8
