Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
HNL,Main Overseas Terminal,01-01-2015,0600 - 0700,18,55,501,373,163,33,0,0,0,32,1102,4,28
HNL,Main Overseas Terminal,01-01-2015,0700 - 0800,30,49,103,395,464,47,0,0,0,26,1035,4,36
HNL,Main Overseas Terminal,01-01-2015,0800 - 0900,34,62,128,649,800,321,5,0,0,53,1956,9,36
HNL,Main Overseas Terminal,01-01-2015,0900 - 1000,33,56,169,365,743,192,0,0,0,37,1506,6,41
HNL,Main Overseas Terminal,01-01-2015,1000 - 1100,17,48,455,517,158,10,0,0,0,30,1170,4,41
HNL,Main Overseas Terminal,01-01-2015,1100 - 1200,13,25,177,97,0,0,0,0,0,9,283,1,25
HNL,Main Overseas Terminal,01-01-2015,1200 - 1300,11,26,176,87,0,0,0,0,0,4,267,1,13
HNL,Main Overseas Terminal,01-01-2015,1500 - 1600,17,35,35,29,7,0,0,0,0,3,74,1,8
HNL,Main Overseas Terminal,01-01-2015,1600 - 1700,36,63,21,44,61,42,11,0,0,4,183,1,8
HNL,Main Overseas Terminal,01-01-2015,2200 - 2300,17,42,78,49,29,0,0,0,0,5,161,1,4
HNL,Main Overseas Terminal,01-02-2015,0200 - 0300,16,37,61,35,17,0,0,0,0,3,116,1,4
HNL,Main Overseas Terminal,01-02-2015,0500 - 0600,11,26,134,53,0,0,0,0,0,6,193,1,11
HNL,Main Overseas Terminal,01-02-2015,0600 - 0700,11,27,457,190,0,0,0,0,0,16,663,3,27
HNL,Main Overseas Terminal,01-02-2015,0700 - 0800,6,18,567,8,0,0,0,0,0,16,591,4,36
HNL,Main Overseas Terminal,01-02-2015,0800 - 0900,22,83,603,520,265,75,37,0,0,43,1543,8,39
HNL,Main Overseas Terminal,01-02-2015,0900 - 1000,34,79,373,463,871,464,79,0,0,65,2315,9,43
HNL,Main Overseas Terminal,01-02-2015,1000 - 1100,17,27,78,167,0,0,0,0,0,7,252,1,35
HNL,Main Overseas Terminal,01-02-2015,1100 - 1200,8,15,561,0,0,0,0,0,0,16,577,2,40
HNL,Main Overseas Terminal,01-02-2015,2100 - 2200,28,62,64,70,52,31,5,0,0,11,233,1,5
HNL,Main Overseas Terminal,01-03-2015,0500 - 0600,14,33,137,92,11,0,0,0,0,2,242,1,9
HNL,Main Overseas Terminal,01-03-2015,0600 - 0700,13,37,610,216,46,0,0,0,0,25,897,4,28
HNL,Main Overseas Terminal,01-03-2015,0700 - 0800,16,46,593,437,107,2,0,0,0,36,1175,5,33
HNL,Main Overseas Terminal,01-03-2015,0800 - 0900,37,94,273,488,427,187,305,8,0,49,1737,7,38
HNL,Main Overseas Terminal,01-03-2015,0900 - 1000,33,76,235,682,521,368,73,0,0,58,1937,7,45
HNL,Main Overseas Terminal,01-03-2015,1000 - 1100,19,50,528,337,250,22,0,0,0,30,1167,4,41
HNL,Main Overseas Terminal,01-03-2015,1100 - 1200,21,37,308,348,172,0,0,0,0,12,840,3,29
HNL,Main Overseas Terminal,01-03-2015,1300 - 1400,6,11,129,0,0,0,0,0,0,3,132,1,22
HNL,Main Overseas Terminal,01-03-2015,1600 - 1700,54,93,5,57,51,64,135,5,0,8,325,2,9
HNL,Main Overseas Terminal,01-03-2015,2100 - 2200,23,45,62,100,61,0,0,0,0,8,231,1,5
