Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SLC,Main,1/1/2014,1300 - 1400,13,43,123,70,12,0,0,0,0,7,212,1,5
SLC,Main,1/1/2014,1800 - 1900,10,19,112,28,0,0,0,0,0,7,147,1,4
SLC,Main,1/2/2014,1200 - 1300,16,48,106,64,30,4,0,0,0,7,211,1,5
SLC,Main,1/2/2014,1800 - 1900,14,30,71,70,0,0,0,0,0,6,147,1,3
SLC,Main,1/3/2014,1300 - 1400,17,51,106,70,20,12,0,0,0,6,214,1,5
SLC,Main,1/3/2014,1800 - 1900,21,36,33,60,27,0,0,0,0,4,124,1,5
SLC,Main,1/3/2014,1900 - 2000,9,19,21,3,0,0,0,0,0,1,25,1,1
SLC,Main,1/4/2014,1500 - 1600,5,13,154,0,0,0,0,0,0,2,156,1,5
SLC,Main,1/4/2014,1800 - 1900,12,30,154,64,0,0,0,0,0,7,225,2,4
SLC,Main,1/4/2014,1900 - 2000,4,9,122,0,0,0,0,0,0,0,122,1,4
SLC,Main,1/4/2014,2100 - 2200,13,25,114,68,0,0,0,0,0,5,187,1,3
SLC,Main,1/5/2014,1300 - 1400,16,45,116,50,36,0,0,0,0,7,209,1,5
SLC,Main,1/5/2014,1800 - 1900,9,17,108,12,0,0,0,0,0,6,126,1,4
SLC,Main,1/6/2014,1300 - 1400,17,47,103,58,41,4,0,0,0,7,213,1,5
SLC,Main,1/6/2014,1800 - 1900,5,13,73,0,0,0,0,0,0,3,76,1,3
SLC,Main,1/7/2014,1800 - 1900,3,9,74,0,0,0,0,0,0,4,78,1,4
SLC,Main,1/8/2014,1300 - 1400,19,56,100,45,32,22,0,0,0,6,205,1,5
SLC,Main,1/8/2014,1900 - 2000,8,16,70,5,0,0,0,0,0,2,77,1,3
SLC,Main,1/9/2014,1300 - 1400,18,52,108,48,38,11,0,0,0,7,212,1,5
SLC,Main,1/9/2014,1800 - 1900,6,16,73,2,0,0,0,0,0,2,77,1,3
SLC,Main,1/10/2014,1300 - 1400,19,66,111,34,28,17,5,0,0,7,202,1,5
SLC,Main,1/10/2014,1800 - 1900,1,5,71,0,0,0,0,0,0,2,73,1,4
SLC,Main,1/11/2014,1700 - 1800,9,20,65,12,0,0,0,0,0,2,79,1,4
SLC,Main,1/11/2014,1800 - 1900,5,14,149,0,0,0,0,0,0,3,152,2,4
SLC,Main,1/11/2014,1900 - 2000,17,35,71,60,25,0,0,0,0,5,161,1,3
SLC,Main,1/12/2014,1300 - 1400,23,73,100,28,22,27,19,0,0,7,203,1,5
SLC,Main,1/12/2014,1900 - 2000,5,9,72,0,0,0,0,0,0,5,77,1,4
SLC,Main,1/13/2014,1300 - 1400,14,41,119,50,29,0,0,0,0,5,203,1,6
SLC,Main,1/13/2014,1800 - 1900,1,5,73,0,0,0,0,0,0,1,74,1,5
SLC,Main,1/14/2014,1800 - 1900,2,8,67,0,0,0,0,0,0,2,69,1,3
SLC,Main,1/15/2014,1300 - 1400,28,60,64,30,44,43,0,0,0,9,190,1,6
SLC,Main,1/15/2014,1800 - 1900,9,18,48,9,0,0,0,0,0,4,61,1,2
SLC,Main,1/16/2014,1800 - 1900,4,11,63,0,0,0,0,0,0,2,65,1,3
SLC,Main,1/17/2014,1300 - 1400,22,65,101,26,25,27,11,0,0,4,194,1,5
SLC,Main,1/17/2014,2200 - 2300,8,16,37,2,0,0,0,0,0,2,41,1,2
SLC,Main,1/18/2014,1500 - 1600,2,8,140,0,0,0,0,0,0,3,143,1,5
SLC,Main,1/18/2014,1800 - 1900,11,23,126,66,0,0,0,0,0,5,197,3,5
SLC,Main,1/18/2014,1900 - 2000,5,16,137,6,0,0,0,0,0,1,144,1,4
SLC,Main,1/19/2014,1200 - 1300,20,62,103,35,32,25,5,0,0,4,204,1,5
SLC,Main,1/19/2014,1800 - 1900,1,5,69,0,0,0,0,0,0,3,72,1,4
SLC,Main,1/20/2014,1300 - 1400,12,37,123,51,20,0,0,0,0,5,199,1,6
SLC,Main,1/20/2014,1800 - 1900,6,12,74,0,0,0,0,0,0,2,76,1,3
SLC,Main,1/21/2014,1800 - 1900,1,5,78,0,0,0,0,0,0,0,78,1,3
SLC,Main,1/22/2014,1300 - 1400,14,41,105,43,29,0,0,0,0,5,182,1,5
SLC,Main,1/22/2014,1800 - 1900,1,5,73,0,0,0,0,0,0,2,75,1,3
SLC,Main,1/23/2014,1800 - 1900,6,16,52,1,0,0,0,0,0,2,55,1,4
SLC,Main,1/24/2014,1300 - 1400,13,43,88,37,18,0,0,0,0,5,148,1,6
SLC,Main,1/24/2014,1800 - 1900,3,10,71,0,0,0,0,0,0,0,71,1,3
SLC,Main,1/25/2014,1500 - 1600,5,12,159,0,0,0,0,0,0,3,162,1,5
SLC,Main,1/25/2014,1800 - 1900,16,31,97,115,2,0,0,0,0,6,220,3,4
SLC,Main,1/25/2014,2300 - 0000,22,44,54,41,45,0,0,0,0,7,147,1,3
SLC,Main,1/26/2014,1200 - 1300,12,42,120,35,25,0,0,0,0,4,184,1,5
SLC,Main,1/26/2014,1800 - 1900,1,5,75,0,0,0,0,0,0,0,75,1,4
SLC,Main,1/27/2014,1200 - 1300,9,30,110,38,0,0,0,0,0,5,153,1,6
SLC,Main,1/27/2014,1800 - 1900,1,3,68,0,0,0,0,0,0,3,71,1,4
SLC,Main,1/28/2014,1800 - 1900,2,7,80,0,0,0,0,0,0,0,80,1,4
SLC,Main,1/29/2014,1300 - 1400,9,31,119,39,3,0,0,0,0,3,164,1,5
SLC,Main,1/29/2014,1800 - 1900,1,4,74,0,0,0,0,0,0,1,75,1,4
SLC,Main,1/30/2014,1700 - 1800,7,13,74,0,0,0,0,0,0,0,74,1,4
SLC,Main,1/31/2014,1300 - 1400,13,41,122,52,23,0,0,0,0,6,203,1,5
SLC,Main,1/31/2014,1800 - 1900,6,12,68,0,0,0,0,0,0,3,71,1,4
SLC,Main,2/1/2014,1600 - 1700,4,13,152,0,0,0,0,0,0,5,157,1,5
SLC,Main,2/1/2014,1800 - 1900,6,19,265,14,0,0,0,0,0,12,291,3,4
SLC,Main,2/1/2014,2100 - 2200,17,38,35,29,11,0,0,0,0,3,78,1,3
SLC,Main,2/2/2014,1300 - 1400,18,54,102,39,31,22,0,0,0,7,201,1,5
SLC,Main,2/2/2014,1800 - 1900,2,7,77,0,0,0,0,0,0,0,77,1,3
SLC,Main,2/3/2014,1200 - 1300,15,42,94,48,30,0,0,0,0,7,179,2,5
SLC,Main,2/3/2014,1800 - 1900,1,5,73,0,0,0,0,0,0,2,75,1,4
SLC,Main,2/4/2014,1800 - 1900,2,5,73,0,0,0,0,0,0,0,73,1,4
SLC,Main,2/5/2014,1300 - 1400,13,37,92,43,20,0,0,0,0,2,157,1,5
SLC,Main,2/5/2014,1800 - 1900,1,4,72,0,0,0,0,0,0,0,72,1,4
SLC,Main,2/6/2014,1800 - 1900,9,18,59,14,0,0,0,0,0,3,76,1,3
SLC,Main,2/7/2014,1300 - 1400,14,38,85,47,16,0,0,0,0,4,152,1,5
SLC,Main,2/7/2014,1800 - 1900,3,9,76,0,0,0,0,0,0,0,76,1,4
SLC,Main,2/8/2014,1500 - 1600,3,9,155,0,0,0,0,0,0,3,158,1,6
SLC,Main,2/8/2014,1800 - 1900,10,25,173,44,0,0,0,0,0,6,223,3,5
SLC,Main,2/8/2014,1900 - 2000,9,18,127,24,0,0,0,0,0,6,157,1,4
SLC,Main,2/9/2014,1300 - 1400,9,33,107,33,6,0,0,0,0,4,150,1,5
SLC,Main,2/9/2014,1800 - 1900,3,8,73,0,0,0,0,0,0,3,76,1,4
SLC,Main,2/10/2014,1300 - 1400,8,25,109,33,0,0,0,0,0,2,144,1,5
SLC,Main,2/10/2014,1800 - 1900,3,8,74,0,0,0,0,0,0,2,76,1,4
SLC,Main,2/11/2014,1800 - 1900,2,7,78,0,0,0,0,0,0,0,78,1,3
SLC,Main,2/12/2014,1300 - 1400,14,43,129,42,34,0,0,0,0,7,212,1,6
SLC,Main,2/12/2014,1800 - 1900,1,6,67,0,0,0,0,0,0,0,67,1,4
SLC,Main,2/13/2014,1800 - 1900,7,13,55,0,0,0,0,0,0,3,58,1,3
SLC,Main,2/14/2014,1300 - 1400,15,41,116,61,30,0,0,0,0,4,211,1,5
SLC,Main,2/14/2014,1600 - 1700,7,22,84,15,0,0,0,0,0,4,103,1,4
SLC,Main,2/15/2014,1500 - 1600,6,13,142,0,0,0,0,0,0,4,146,1,5
SLC,Main,2/15/2014,1800 - 1900,23,42,49,128,46,0,0,0,0,5,228,3,4
SLC,Main,2/15/2014,1900 - 2000,12,22,101,55,0,0,0,0,0,9,165,1,4
SLC,Main,2/16/2014,1400 - 1500,13,42,130,47,29,0,0,0,0,7,213,1,5
SLC,Main,2/16/2014,1800 - 1900,11,22,94,46,0,0,0,0,0,3,143,1,4
SLC,Main,2/17/2014,1400 - 1500,20,45,77,55,49,0,0,0,0,8,189,1,4
SLC,Main,2/17/2014,1600 - 1700,8,17,103,11,0,0,0,0,0,3,117,1,3
