Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
DTW,McNamara Terminal,1/1/2014,0600 - 0700,24,42,61,77,68,0,0,0,0,6,212,1,9
DTW,McNamara Terminal,1/1/2014,0900 - 1000,23,65,141,99,60,41,8,0,0,9,358,1,14
DTW,McNamara Terminal,1/1/2014,1000 - 1100,29,50,38,96,103,16,0,0,0,14,267,1,20
DTW,McNamara Terminal,1/1/2014,1200 - 1300,19,56,401,319,87,44,0,0,0,28,879,3,21
DTW,McNamara Terminal,1/1/2014,1300 - 1400,17,56,431,292,79,23,0,0,0,27,852,4,20
DTW,McNamara Terminal,1/1/2014,1500 - 1600,23,47,90,104,87,8,0,0,0,9,298,1,10
DTW,McNamara Terminal,1/1/2014,1600 - 1700,17,34,122,123,13,0,0,0,0,7,265,1,11
DTW,McNamara Terminal,1/1/2014,1800 - 1900,2,7,177,0,0,0,0,0,0,2,179,1,13
DTW,McNamara Terminal,1/1/2014,2000 - 2100,7,16,228,2,0,0,0,0,0,6,236,2,10
DTW,North Terminal,1/1/2014,1400 - 1500,13,27,53,28,0,0,0,0,0,3,84,1,5
DTW,North Terminal,1/1/2014,1600 - 1700,12,28,80,56,0,0,0,0,0,4,140,1,4
DTW,North Terminal,1/1/2014,2100 - 2200,6,15,95,0,0,0,0,0,0,5,100,1,4
DTW,McNamara Terminal,1/2/2014,0600 - 0700,23,44,63,71,63,0,0,0,0,4,201,1,8
DTW,McNamara Terminal,1/2/2014,1000 - 1100,19,48,290,186,129,12,0,0,0,13,630,2,17
DTW,McNamara Terminal,1/2/2014,1100 - 1200,17,46,180,122,61,3,0,0,0,10,376,1,21
DTW,McNamara Terminal,1/2/2014,1200 - 1300,15,34,198,145,27,0,0,0,0,7,377,1,21
DTW,McNamara Terminal,1/2/2014,1300 - 1400,16,32,382,468,16,0,0,0,0,17,883,4,20
DTW,McNamara Terminal,1/2/2014,1400 - 1500,9,22,200,41,0,0,0,0,0,6,247,1,12
DTW,McNamara Terminal,1/2/2014,1600 - 1700,12,24,184,105,0,0,0,0,0,5,294,1,15
DTW,McNamara Terminal,1/2/2014,1700 - 1800,30,76,166,106,114,58,63,0,0,19,526,2,14
DTW,McNamara Terminal,1/2/2014,1800 - 1900,16,44,275,89,67,0,0,0,0,11,442,2,12
DTW,McNamara Terminal,1/2/2014,1900 - 2000,11,18,131,15,0,0,0,0,0,4,150,1,10
DTW,McNamara Terminal,1/2/2014,2000 - 2100,13,36,122,52,3,0,0,0,0,6,183,2,9
DTW,North Terminal,1/2/2014,1100 - 1200,12,29,81,45,0,0,0,0,0,3,129,1,5
DTW,North Terminal,1/2/2014,1400 - 1500,26,52,62,84,50,34,0,0,0,4,234,1,7
DTW,North Terminal,1/2/2014,1600 - 1700,8,17,165,11,0,0,0,0,0,0,176,1,5
DTW,North Terminal,1/2/2014,1900 - 2000,3,12,129,0,0,0,0,0,0,2,131,1,4
DTW,McNamara Terminal,1/3/2014,0600 - 0700,16,34,107,75,26,0,0,0,0,3,211,1,9
DTW,McNamara Terminal,1/3/2014,1000 - 1100,13,36,365,141,41,0,0,0,0,13,560,2,20
DTW,McNamara Terminal,1/3/2014,1100 - 1200,13,32,216,138,7,0,0,0,0,11,372,1,21
DTW,McNamara Terminal,1/3/2014,1200 - 1300,12,25,530,252,0,0,0,0,0,23,805,3,21
DTW,McNamara Terminal,1/3/2014,1300 - 1400,12,23,438,160,0,0,0,0,0,18,616,3,20
DTW,McNamara Terminal,1/3/2014,1500 - 1600,20,45,122,110,65,0,0,0,0,9,306,1,10
DTW,McNamara Terminal,1/3/2014,1600 - 1700,17,31,115,146,11,0,0,0,0,5,277,1,11
DTW,McNamara Terminal,1/3/2014,1700 - 1800,11,43,134,36,7,0,0,0,0,5,182,1,13
DTW,McNamara Terminal,1/3/2014,1800 - 1900,43,90,77,115,135,130,145,0,0,15,617,4,15
DTW,McNamara Terminal,1/3/2014,1900 - 2000,24,46,100,65,97,3,0,0,0,7,272,2,14
DTW,McNamara Terminal,1/3/2014,2100 - 2200,17,29,104,135,0,0,0,0,0,6,245,1,15
DTW,North Terminal,1/3/2014,1400 - 1500,23,47,72,64,78,6,0,0,0,11,231,1,6
DTW,North Terminal,1/3/2014,1800 - 1900,16,29,82,86,0,0,0,0,0,6,174,1,5
DTW,McNamara Terminal,1/4/2014,0800 - 0900,22,42,70,87,51,0,0,0,0,7,215,1,10
DTW,McNamara Terminal,1/4/2014,1000 - 1100,21,43,203,271,152,0,0,0,0,19,645,2,22
DTW,McNamara Terminal,1/4/2014,1100 - 1200,14,32,199,153,17,0,0,0,0,10,379,1,21
DTW,McNamara Terminal,1/4/2014,1200 - 1300,13,29,218,147,0,0,0,0,0,12,377,1,21
DTW,McNamara Terminal,1/4/2014,1300 - 1400,13,30,571,326,0,0,0,0,0,26,923,4,22
DTW,McNamara Terminal,1/4/2014,1500 - 1600,18,42,235,211,94,0,0,0,0,12,552,2,17
DTW,McNamara Terminal,1/4/2014,1600 - 1700,12,21,191,88,0,0,0,0,0,3,282,1,19
DTW,McNamara Terminal,1/4/2014,1700 - 1800,3,7,150,0,0,0,0,0,0,2,152,1,16
DTW,McNamara Terminal,1/4/2014,1800 - 1900,23,87,391,60,101,74,71,0,0,22,719,3,19
DTW,McNamara Terminal,1/4/2014,1900 - 2000,16,50,386,129,97,2,0,0,0,15,629,5,12
DTW,McNamara Terminal,1/4/2014,2000 - 2100,11,20,134,10,0,0,0,0,0,3,147,1,12
DTW,North Terminal,1/4/2014,1400 - 1500,27,48,52,85,88,18,0,0,0,4,247,1,7
DTW,North Terminal,1/4/2014,1600 - 1700,10,19,135,32,0,0,0,0,0,9,176,1,4
DTW,North Terminal,1/4/2014,1800 - 1900,18,25,48,89,0,0,0,0,0,1,138,1,4
DTW,McNamara Terminal,1/5/2014,0600 - 0700,15,32,103,92,9,0,0,0,0,6,210,1,9
DTW,McNamara Terminal,1/5/2014,1000 - 1100,14,30,209,156,0,0,0,0,0,12,377,1,24
DTW,McNamara Terminal,1/5/2014,1100 - 1200,9,20,185,35,0,0,0,0,0,6,226,1,25
DTW,McNamara Terminal,1/5/2014,1200 - 1300,18,43,300,179,144,0,0,0,0,14,637,2,28
DTW,McNamara Terminal,1/5/2014,1300 - 1400,12,37,761,245,30,0,0,0,0,28,1064,5,27
DTW,McNamara Terminal,1/5/2014,1400 - 1500,15,27,101,135,0,0,0,0,0,7,243,1,23
DTW,McNamara Terminal,1/5/2014,1600 - 1700,18,31,121,167,5,0,0,0,0,6,299,1,17
DTW,McNamara Terminal,1/5/2014,1700 - 1800,20,63,421,130,67,67,16,0,0,15,716,3,21
DTW,McNamara Terminal,1/5/2014,1800 - 1900,33,58,65,93,112,111,0,0,0,12,393,2,22
DTW,McNamara Terminal,1/5/2014,1900 - 2000,5,11,140,0,0,0,0,0,0,5,145,1,12
DTW,McNamara Terminal,1/5/2014,2000 - 2100,15,28,70,51,0,0,0,0,0,4,125,1,13
DTW,North Terminal,1/5/2014,1400 - 1500,27,54,67,81,57,31,0,0,0,8,244,1,7
DTW,North Terminal,1/5/2014,1700 - 1800,13,28,103,76,0,0,0,0,0,5,184,2,5
DTW,McNamara Terminal,1/6/2014,0600 - 0700,27,52,61,65,53,24,0,0,0,6,209,1,8
DTW,McNamara Terminal,1/6/2014,1000 - 1100,20,43,168,102,98,0,0,0,0,8,376,1,20
DTW,McNamara Terminal,1/6/2014,1100 - 1200,17,40,189,110,70,0,0,0,0,7,376,1,20
DTW,McNamara Terminal,1/6/2014,1200 - 1300,18,31,104,150,6,0,0,0,0,9,269,1,19
DTW,McNamara Terminal,1/6/2014,1300 - 1400,12,26,251,107,0,0,0,0,0,12,370,2,20
DTW,McNamara Terminal,1/6/2014,1400 - 1500,20,55,390,213,101,65,0,0,0,18,787,3,16
DTW,McNamara Terminal,1/6/2014,1700 - 1800,14,34,152,92,18,0,0,0,0,15,277,1,14
DTW,McNamara Terminal,1/6/2014,1800 - 1900,12,32,192,84,11,0,0,0,0,9,296,1,14
DTW,McNamara Terminal,1/6/2014,1900 - 2000,27,66,250,95,145,92,44,0,0,20,646,3,19
DTW,McNamara Terminal,1/6/2014,2000 - 2100,13,28,107,38,0,0,0,0,0,5,150,1,8
DTW,McNamara Terminal,1/6/2014,2200 - 2300,9,20,147,23,0,0,0,0,0,10,180,1,17
DTW,North Terminal,1/6/2014,1000 - 1100,26,56,102,105,147,22,0,0,0,16,392,2,7
DTW,North Terminal,1/6/2014,1400 - 1500,20,46,87,79,39,2,0,0,0,7,214,1,7
DTW,North Terminal,1/6/2014,1700 - 1800,12,24,86,59,0,0,0,0,0,6,151,1,5
DTW,McNamara Terminal,1/7/2014,0100 - 0200,20,39,40,40,21,0,0,0,0,4,105,1,5
DTW,McNamara Terminal,1/7/2014,0600 - 0700,21,44,73,72,59,0,0,0,0,6,210,1,8
DTW,McNamara Terminal,1/7/2014,1000 - 1100,28,49,85,107,143,39,0,0,0,4,378,1,18
DTW,McNamara Terminal,1/7/2014,1100 - 1200,17,31,122,134,6,0,0,0,0,7,269,1,18
DTW,McNamara Terminal,1/7/2014,1200 - 1300,13,35,330,165,26,0,0,0,0,17,538,2,20
DTW,McNamara Terminal,1/7/2014,1300 - 1400,6,17,226,12,0,0,0,0,0,3,241,1,16
DTW,McNamara Terminal,1/7/2014,1400 - 1500,13,30,140,98,0,0,0,0,0,6,244,1,10
DTW,McNamara Terminal,1/7/2014,1500 - 1600,21,52,196,229,87,14,0,0,0,16,542,2,12
DTW,McNamara Terminal,1/7/2014,1600 - 1700,28,49,75,76,101,28,0,0,0,8,288,1,12
DTW,McNamara Terminal,1/7/2014,1700 - 1800,25,38,10,74,24,0,0,0,0,2,110,1,10
DTW,McNamara Terminal,1/7/2014,1800 - 1900,19,37,100,137,30,0,0,0,0,8,275,1,11
DTW,McNamara Terminal,1/7/2014,2000 - 2100,9,27,173,41,0,0,0,0,0,5,219,2,14
DTW,McNamara Terminal,1/7/2014,2100 - 2200,15,37,222,112,41,0,0,0,0,11,386,2,15
DTW,McNamara Terminal,1/7/2014,2300 - 0000,20,37,100,90,44,0,0,0,0,4,238,1,14
DTW,North Terminal,1/7/2014,1400 - 1500,21,46,84,64,52,4,0,0,0,5,209,1,7
DTW,North Terminal,1/7/2014,1600 - 1700,8,17,102,15,0,0,0,0,0,4,121,1,4
DTW,McNamara Terminal,1/8/2014,1000 - 1100,26,61,122,108,68,61,6,0,0,12,377,1,14
DTW,McNamara Terminal,1/8/2014,1200 - 1300,11,24,170,66,0,0,0,0,0,6,242,1,15
DTW,McNamara Terminal,1/8/2014,1300 - 1400,25,81,189,175,91,20,43,0,0,17,535,2,14
DTW,McNamara Terminal,1/8/2014,1400 - 1500,22,45,36,39,26,0,0,0,0,4,105,1,8
DTW,McNamara Terminal,1/8/2014,1500 - 1600,13,34,306,178,26,0,0,0,0,16,526,2,14
DTW,McNamara Terminal,1/8/2014,1700 - 1800,31,63,41,181,211,37,7,0,0,13,490,2,19
DTW,McNamara Terminal,1/8/2014,1800 - 1900,18,40,115,91,39,0,0,0,0,7,252,1,20
DTW,McNamara Terminal,1/8/2014,1900 - 2000,19,30,23,45,0,0,0,0,0,3,71,1,14
DTW,McNamara Terminal,1/8/2014,2000 - 2100,3,12,258,0,0,0,0,0,0,8,266,2,17
DTW,McNamara Terminal,1/8/2014,2100 - 2200,36,78,171,162,90,136,152,0,0,21,732,3,20
DTW,North Terminal,1/8/2014,1400 - 1500,27,57,67,58,48,38,0,0,0,4,215,1,7
DTW,North Terminal,1/8/2014,1600 - 1700,20,29,26,112,0,0,0,0,0,2,140,1,6
