Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
HNL,Main Overseas Terminal,01-01-2013,0500 - 0600,8,18,137,12,0,0,0,0,0,4,153,1,8
HNL,Main Overseas Terminal,01-01-2013,0600 - 0700,15,37,575,474,37,0,0,0,0,34,1120,4,33
HNL,Main Overseas Terminal,01-01-2013,0700 - 0800,9,34,850,141,2,0,0,0,0,29,1022,5,35
HNL,Main Overseas Terminal,01-01-2013,0800 - 0900,13,41,1146,699,57,0,0,0,0,53,1955,8,39
HNL,Main Overseas Terminal,01-01-2013,0900 - 1000,7,21,1194,47,0,0,0,0,0,29,1270,6,44
HNL,Main Overseas Terminal,01-01-2013,1000 - 1100,5,17,449,11,0,0,0,0,0,12,472,3,41
HNL,Main Overseas Terminal,01-01-2013,1100 - 1200,7,17,693,30,0,0,0,0,0,22,745,3,41
HNL,Main Overseas Terminal,01-01-2013,1200 - 1300,11,31,305,83,5,0,0,0,0,10,403,2,23
HNL,Main Overseas Terminal,01-01-2013,1400 - 1500,15,34,143,100,22,0,0,0,0,7,272,1,12
HNL,Main Overseas Terminal,01-02-2013,0200 - 0300,17,45,63,29,27,0,0,0,0,4,123,1,4
HNL,Main Overseas Terminal,01-02-2013,0600 - 0700,9,24,384,113,0,0,0,0,0,11,508,2,29
HNL,Main Overseas Terminal,01-02-2013,0700 - 0800,7,26,1053,138,0,0,0,0,0,40,1231,5,34
HNL,Main Overseas Terminal,01-02-2013,0800 - 0900,15,43,832,655,54,0,0,0,0,49,1590,7,40
HNL,Main Overseas Terminal,01-02-2013,0900 - 1000,22,52,708,996,537,38,0,0,0,68,2347,11,43
HNL,Main Overseas Terminal,01-02-2013,1000 - 1100,22,40,167,359,183,0,0,0,0,18,727,3,40
HNL,Main Overseas Terminal,01-02-2013,1200 - 1300,4,16,197,2,0,0,0,0,0,6,205,1,28
HNL,Main Overseas Terminal,01-02-2013,1300 - 1400,4,13,269,0,0,0,0,0,0,7,276,1,26
HNL,Main Overseas Terminal,01-02-2013,1400 - 1500,2,5,103,0,0,0,0,0,0,2,105,1,20
HNL,Main Overseas Terminal,01-03-2013,0500 - 0600,18,39,94,80,42,0,0,0,0,6,222,1,7
HNL,Main Overseas Terminal,01-03-2013,0600 - 0700,15,36,430,394,17,0,0,0,0,22,863,3,29
HNL,Main Overseas Terminal,01-03-2013,0700 - 0800,21,51,543,506,341,22,0,0,0,45,1457,6,40
HNL,Main Overseas Terminal,01-03-2013,0800 - 0900,18,38,585,844,118,0,0,0,0,40,1587,6,46
HNL,Main Overseas Terminal,01-03-2013,0900 - 1000,13,36,983,539,50,0,0,0,0,46,1618,7,45
HNL,Main Overseas Terminal,01-03-2013,1000 - 1100,9,20,563,94,0,0,0,0,0,19,676,3,42
HNL,Main Overseas Terminal,01-03-2013,1100 - 1200,10,31,517,155,4,0,0,0,0,21,697,3,31
HNL,Main Overseas Terminal,01-03-2013,1200 - 1300,10,20,242,42,0,0,0,0,0,8,292,1,27
HNL,Main Overseas Terminal,01-04-2013,0200 - 0300,28,56,42,27,34,27,0,0,0,3,133,1,4
HNL,Main Overseas Terminal,01-04-2013,0500 - 0600,17,33,108,126,19,0,0,0,0,5,258,1,9
HNL,Main Overseas Terminal,01-04-2013,0600 - 0700,14,43,649,373,92,0,0,0,0,34,1148,5,41
HNL,Main Overseas Terminal,01-04-2013,0700 - 0800,17,42,507,484,101,0,0,0,0,29,1121,4,43
HNL,Main Overseas Terminal,01-04-2013,0800 - 0900,18,43,577,688,158,0,0,0,0,43,1466,6,43
HNL,Main Overseas Terminal,01-04-2013,0900 - 1000,28,73,551,728,560,293,72,0,0,63,2267,10,45
HNL,Main Overseas Terminal,01-04-2013,1000 - 1100,24,41,78,324,112,0,0,0,0,13,527,2,43
HNL,Main Overseas Terminal,01-04-2013,1100 - 1200,6,18,481,22,0,0,0,0,0,16,519,2,42
HNL,Main Overseas Terminal,01-04-2013,2000 - 2100,17,39,100,70,37,0,0,0,0,7,214,1,7
HNL,Main Overseas Terminal,01-05-2013,0600 - 0700,6,22,490,28,0,0,0,0,0,12,530,2,32
HNL,Main Overseas Terminal,01-05-2013,0700 - 0800,21,56,476,579,293,30,0,0,0,39,1417,6,41
HNL,Main Overseas Terminal,01-05-2013,0800 - 0900,15,37,842,632,60,0,0,0,0,43,1577,7,47
HNL,Main Overseas Terminal,01-05-2013,0900 - 1000,27,53,228,516,427,73,0,0,0,35,1279,7,43
HNL,Main Overseas Terminal,01-05-2013,1000 - 1100,13,33,645,329,34,0,0,0,0,22,1030,4,41
HNL,Main Overseas Terminal,01-05-2013,1100 - 1200,4,17,246,9,0,0,0,0,0,3,258,1,34
HNL,Main Overseas Terminal,01-05-2013,1200 - 1300,8,17,273,16,0,0,0,0,0,6,295,1,30
HNL,Main Overseas Terminal,01-05-2013,1400 - 1500,16,31,109,110,7,0,0,0,0,4,230,1,10
HNL,Main Overseas Terminal,01-05-2013,1700 - 1800,0,1,5,0,0,0,0,0,0,1,6,1,1
HNL,Main Overseas Terminal,01-05-2013,2000 - 2100,26,59,67,79,37,41,0,0,0,9,233,1,6
HNL,Main Overseas Terminal,01-06-2013,0500 - 0600,8,23,118,24,0,0,0,0,0,5,147,1,9
HNL,Main Overseas Terminal,01-06-2013,0600 - 0700,13,36,498,281,39,0,0,0,0,26,844,3,39
HNL,Main Overseas Terminal,01-06-2013,0700 - 0800,17,36,662,929,103,0,0,0,0,43,1737,7,48
HNL,Main Overseas Terminal,01-06-2013,0800 - 0900,18,51,544,472,130,8,0,0,0,34,1188,6,44
HNL,Main Overseas Terminal,01-06-2013,0900 - 1000,29,51,267,458,807,53,0,0,0,44,1629,8,50
HNL,Main Overseas Terminal,01-06-2013,1000 - 1100,17,36,259,188,75,0,0,0,0,9,531,2,44
HNL,Main Overseas Terminal,01-06-2013,1100 - 1200,9,19,386,57,0,0,0,0,0,21,464,2,45
HNL,Main Overseas Terminal,01-06-2013,1200 - 1300,4,11,177,0,0,0,0,0,0,6,183,1,41
HNL,Main Overseas Terminal,01-06-2013,1400 - 1500,12,26,131,79,0,0,0,0,0,7,217,1,13
HNL,Main Overseas Terminal,01-07-2013,0300 - 0400,21,47,50,41,33,3,0,0,0,4,131,1,5
HNL,Main Overseas Terminal,01-07-2013,0600 - 0700,19,51,332,267,143,14,0,0,0,19,775,3,32
HNL,Main Overseas Terminal,01-07-2013,0700 - 0800,28,46,96,465,427,5,0,0,0,28,1021,5,45
HNL,Main Overseas Terminal,01-07-2013,0800 - 0900,12,31,767,280,2,0,0,0,0,33,1082,6,40
HNL,Main Overseas Terminal,01-07-2013,0900 - 1000,15,37,544,489,28,0,0,0,0,34,1095,7,46
HNL,Main Overseas Terminal,01-07-2013,1000 - 1100,9,23,406,85,0,0,0,0,0,13,504,2,43
HNL,Main Overseas Terminal,01-07-2013,1100 - 1200,6,19,414,7,0,0,0,0,0,13,434,2,43
HNL,Main Overseas Terminal,01-07-2013,1200 - 1300,13,26,198,85,0,0,0,0,0,9,292,1,41
HNL,Main Overseas Terminal,01-07-2013,2000 - 2100,24,47,62,74,67,6,0,0,0,12,221,1,6
HNL,Main Overseas Terminal,01-08-2013,0500 - 0600,26,51,80,70,85,21,0,0,0,6,262,1,13
HNL,Main Overseas Terminal,01-08-2013,0600 - 0700,21,58,338,403,141,51,0,0,0,24,957,4,34
HNL,Main Overseas Terminal,01-08-2013,0700 - 0800,23,49,324,546,322,15,0,0,0,34,1241,6,39
