Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
CLT,Main,1/1/2014,0600 - 0700,38,80,63,40,41,43,57,0,0,13,257,1,4
CLT,Main,1/1/2014,1200 - 1300,17,30,92,165,0,0,0,0,0,4,261,2,12
CLT,Main,1/1/2014,1300 - 1400,5,13,216,0,0,0,0,0,0,4,220,1,12
CLT,Main,1/1/2014,1400 - 1500,8,26,221,59,0,0,0,0,0,9,289,1,12
CLT,Main,1/1/2014,1500 - 1600,13,47,200,55,52,4,0,0,0,7,318,2,9
CLT,Main,1/1/2014,1600 - 1700,20,42,158,355,56,0,0,0,0,17,586,3,9
CLT,Main,1/1/2014,1800 - 1900,9,31,716,268,3,0,0,0,0,20,1007,7,10
CLT,Main,1/1/2014,2000 - 2100,4,11,445,0,0,0,0,0,0,7,452,3,10
CLT,Main,1/2/2014,0600 - 0700,38,83,62,47,31,43,58,0,0,8,249,1,4
CLT,Main,1/2/2014,1200 - 1300,26,45,60,130,99,0,0,0,0,8,297,2,11
CLT,Main,1/2/2014,1400 - 1500,8,25,606,71,0,0,0,0,0,16,693,3,12
CLT,Main,1/2/2014,1500 - 1600,21,70,294,141,81,47,37,0,0,17,617,3,11
CLT,Main,1/2/2014,1600 - 1700,13,37,263,78,33,0,0,0,0,12,386,2,10
CLT,Main,1/2/2014,1700 - 1800,6,11,188,0,0,0,0,0,0,0,188,1,11
CLT,Main,1/2/2014,1800 - 1900,11,43,672,198,43,0,0,0,0,27,940,6,9
CLT,Main,1/2/2014,1900 - 2000,1,4,118,0,0,0,0,0,0,4,122,1,8
CLT,Main,1/2/2014,2000 - 2100,4,15,418,0,0,0,0,0,0,11,429,3,7
CLT,Main,1/3/2014,0700 - 0800,16,44,274,141,66,0,0,0,0,28,509,2,7
CLT,Main,1/3/2014,1200 - 1300,24,49,73,116,91,9,0,0,0,10,299,2,10
CLT,Main,1/3/2014,1400 - 1500,7,33,377,54,4,0,0,0,0,10,445,3,11
CLT,Main,1/3/2014,1500 - 1600,27,100,385,64,47,41,104,25,0,19,685,3,12
CLT,Main,1/3/2014,1600 - 1700,10,70,467,70,16,1,14,0,0,18,586,3,9
CLT,Main,1/3/2014,1800 - 1900,21,53,412,185,233,81,0,0,0,29,940,6,10
CLT,Main,1/3/2014,1900 - 2000,14,31,186,99,14,0,0,0,0,9,308,2,9
CLT,Main,1/3/2014,2000 - 2100,7,18,248,7,0,0,0,0,0,13,268,2,9
CLT,Main,1/3/2014,2100 - 2200,17,40,129,72,46,0,0,0,0,11,258,1,6
CLT,Main,1/4/2014,0600 - 0700,33,77,88,35,37,38,49,0,0,6,253,1,4
CLT,Main,1/4/2014,1200 - 1300,14,25,157,137,0,0,0,0,0,9,303,2,13
CLT,Main,1/4/2014,1300 - 1400,2,8,115,0,0,0,0,0,0,3,118,1,13
CLT,Main,1/4/2014,1400 - 1500,7,27,508,63,0,0,0,0,0,12,583,3,13
CLT,Main,1/4/2014,1500 - 1600,10,34,168,55,8,0,0,0,0,8,239,1,11
CLT,Main,1/4/2014,1600 - 1700,15,56,503,369,39,21,0,0,0,21,953,5,13
CLT,Main,1/4/2014,1700 - 1800,4,6,122,0,0,0,0,0,0,1,123,1,13
CLT,Main,1/4/2014,1800 - 1900,4,19,898,6,0,0,0,0,0,18,922,6,13
CLT,Main,1/4/2014,1900 - 2000,7,27,383,44,0,0,0,0,0,12,439,3,12
CLT,Main,1/4/2014,2000 - 2100,11,31,716,288,6,0,0,0,0,45,1055,7,11
CLT,Main,1/4/2014,2100 - 2200,7,23,758,55,0,0,0,0,0,38,851,5,11
CLT,Main,1/4/2014,2200 - 2300,9,17,209,37,0,0,0,0,0,6,252,1,8
CLT,Main,1/5/2014,0600 - 0700,28,63,67,76,55,45,6,0,0,8,257,1,4
CLT,Main,1/5/2014,1300 - 1400,6,21,302,31,0,0,0,0,0,8,341,2,13
CLT,Main,1/5/2014,1400 - 1500,5,18,261,19,0,0,0,0,0,8,288,1,13
