Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SFB,Terminal A,1/1/2013,2000 - 2100,17,37,86,55,28,0,0,0,0,5,174,1,8
SFB,Terminal A,1/2/2013,0900 - 1000,53,93,32,32,34,40,105,10,0,7,260,1,9
SFB,Terminal A,1/2/2013,1700 - 1800,3,7,8,0,0,0,0,0,0,2,10,1,4
SFB,Terminal A,1/3/2013,1200 - 1300,42,73,30,36,48,53,46,0,0,6,219,1,8
SFB,Terminal A,1/4/2013,1400 - 1500,15,29,123,109,0,0,0,0,0,8,240,1,16
SFB,Terminal A,1/4/2013,2000 - 2100,20,38,60,73,38,0,0,0,0,6,177,1,8
SFB,Terminal A,1/5/2013,0800 - 0900,24,45,50,52,60,0,0,0,0,5,167,1,8
SFB,Terminal A,1/5/2013,1600 - 1700,26,46,67,81,105,4,0,0,0,5,262,1,10
SFB,Terminal A,1/6/2013,0800 - 0900,22,44,47,52,39,0,0,0,0,4,142,1,8
SFB,Terminal A,1/7/2013,1400 - 1500,16,29,104,112,0,0,0,0,0,2,218,1,17
SFB,Terminal A,1/7/2013,1900 - 2000,17,33,52,61,4,0,0,0,0,4,121,1,10
SFB,Terminal A,1/8/2013,2000 - 2100,15,26,56,46,0,0,0,0,0,1,103,1,9
SFB,Terminal A,1/9/2013,0900 - 1000,37,69,52,51,54,62,43,0,0,7,269,1,9
SFB,Terminal A,1/11/2013,1400 - 1500,17,31,111,115,9,0,0,0,0,8,243,1,16
SFB,Terminal A,1/11/2013,2000 - 2100,23,42,38,38,39,0,0,0,0,4,119,1,7
SFB,Terminal A,1/12/2013,1600 - 1700,24,48,82,80,73,17,0,0,0,8,260,1,11
SFB,Terminal A,1/13/2013,0100 - 0200,44,80,25,52,44,41,65,0,0,5,232,1,9
SFB,Terminal A,1/14/2013,0700 - 0800,33,67,56,44,39,46,28,0,0,3,216,1,7
SFB,Terminal A,1/14/2013,1400 - 1500,16,27,87,93,0,0,0,0,0,6,186,1,14
SFB,Terminal A,1/14/2013,2000 - 2100,14,29,54,45,0,0,0,0,0,1,100,1,7
SFB,Terminal A,1/15/2013,2000 - 2100,9,19,71,16,0,0,0,0,0,2,89,1,8
SFB,Terminal A,1/16/2013,0900 - 1000,51,99,39,29,36,31,70,23,0,6,234,1,7
SFB,Terminal A,1/18/2013,1000 - 1100,36,65,32,40,47,51,13,0,0,6,189,1,8
SFB,Terminal A,1/18/2013,1400 - 1500,17,30,98,122,0,0,0,0,0,7,227,1,16
SFB,Terminal A,1/18/2013,2000 - 2100,16,30,71,71,0,0,0,0,0,2,144,1,8
SFB,Terminal A,1/19/2013,2200 - 2300,31,62,66,54,57,63,7,0,0,6,253,1,8
SFB,Terminal A,1/20/2013,1700 - 1800,9,16,72,4,0,0,0,0,0,3,79,1,6
SFB,Terminal A,1/21/2013,1500 - 1600,16,31,91,97,4,0,0,0,0,3,195,1,15
SFB,Terminal A,1/21/2013,2000 - 2100,12,23,61,33,0,0,0,0,0,3,97,1,8
SFB,Terminal A,1/22/2013,2000 - 2100,12,25,55,41,0,0,0,0,0,3,99,1,7
SFB,Terminal A,1/25/2013,0900 - 1000,25,52,53,56,58,16,0,0,0,9,192,1,8
SFB,Terminal A,1/25/2013,1400 - 1500,25,44,69,95,100,0,0,0,0,4,268,1,14
SFB,Terminal A,1/25/2013,1900 - 2000,17,30,57,66,0,0,0,0,0,2,125,1,7
SFB,Terminal A,1/26/2013,1700 - 1800,21,40,90,109,58,0,0,0,0,8,265,1,10
SFB,Terminal A,1/28/2013,1400 - 1500,29,53,61,70,83,43,0,0,0,8,265,1,11
SFB,Terminal A,1/28/2013,1900 - 2000,6,18,107,5,0,0,0,0,0,4,116,1,8
SFB,Terminal A,1/29/2013,1900 - 2000,12,23,79,38,0,0,0,0,0,4,121,1,8
SFB,Terminal A,2/1/2013,1400 - 1500,17,33,115,118,22,0,0,0,0,6,261,1,15
SFB,Terminal A,2/1/2013,2000 - 2100,17,31,65,68,6,0,0,0,0,2,141,1,9
SFB,Terminal A,2/2/2013,1800 - 1900,38,69,44,51,55,65,34,0,0,7,256,1,7
SFB,Terminal A,2/4/2013,1500 - 1600,24,44,77,83,90,0,0,0,0,7,257,1,14
SFB,Terminal A,2/4/2013,2000 - 2100,15,30,67,63,0,0,0,0,0,2,132,1,8
SFB,Terminal A,2/5/2013,2000 - 2100,15,29,74,67,0,0,0,0,0,2,143,1,9
SFB,Terminal A,2/6/2013,0700 - 0800,19,29,3,5,0,0,0,0,0,1,9,1,1
SFB,Terminal A,2/8/2013,0800 - 0900,57,96,6,34,38,35,80,20,0,7,220,1,7
SFB,Terminal A,2/8/2013,1500 - 1600,20,36,85,97,37,0,0,0,0,4,223,1,13
SFB,Terminal A,2/8/2013,2000 - 2100,30,54,40,50,55,36,0,0,0,6,187,1,6
SFB,Terminal A,2/9/2013,1200 - 1300,48,91,30,20,26,26,65,1,0,10,178,1,6
SFB,Terminal A,2/9/2013,1600 - 1700,29,54,65,65,78,47,0,0,0,5,260,1,7
SFB,Terminal A,2/11/2013,1500 - 1600,19,33,96,132,15,0,0,0,0,5,248,1,16
SFB,Terminal A,2/11/2013,2000 - 2100,28,48,34,50,57,11,0,0,0,5,157,1,6
SFB,Terminal A,2/12/2013,2000 - 2100,10,24,121,53,0,0,0,0,0,4,178,1,9
SFB,Terminal A,2/15/2013,1400 - 1500,15,29,125,111,0,0,0,0,0,6,242,1,15
SFB,Terminal A,2/15/2013,2000 - 2100,15,27,89,88,0,0,0,0,0,5,182,1,10
SFB,Terminal A,2/16/2013,1600 - 1700,18,36,109,102,35,0,0,0,0,8,254,1,10
SFB,Terminal A,2/18/2013,1300 - 1400,19,33,64,102,13,0,0,0,0,5,184,1,13
SFB,Terminal A,2/18/2013,1500 - 1600,1,2,5,0,0,0,0,0,0,2,7,1,2
SFB,Terminal A,2/18/2013,1900 - 2000,25,44,41,64,67,0,0,0,0,5,177,1,7
SFB,Terminal A,2/19/2013,2000 - 2100,23,42,52,62,53,0,0,0,0,6,173,1,8
SFB,Terminal A,2/22/2013,2000 - 2100,19,41,177,184,65,0,0,0,0,8,434,2,12
SFB,Terminal A,2/23/2013,1600 - 1700,24,46,82,80,87,5,0,0,0,5,259,1,9
SFB,Terminal A,2/24/2013,1600 - 1700,17,30,37,43,0,0,0,0,0,0,80,1,4
SFB,Terminal A,2/25/2013,1400 - 1500,20,39,103,108,56,0,0,0,0,9,276,1,13
SFB,Terminal A,2/25/2013,2000 - 2100,19,34,59,81,20,0,0,0,0,4,164,1,9
SFB,Terminal A,2/26/2013,2000 - 2100,16,30,64,79,0,0,0,0,0,5,148,1,8
SFB,Terminal A,3/1/2013,1400 - 1500,19,35,106,136,37,0,0,0,0,4,283,1,18
SFB,Terminal A,3/1/2013,2000 - 2100,9,23,130,41,0,0,0,0,0,5,176,1,10
SFB,Terminal A,3/2/2013,1600 - 1700,24,45,66,89,87,0,0,0,0,6,248,1,9
SFB,Terminal A,3/4/2013,1200 - 1300,27,51,68,67,81,25,0,0,0,8,249,1,10
SFB,Terminal A,3/4/2013,1900 - 2000,21,39,54,61,43,0,0,0,0,5,163,1,7
SFB,Terminal A,3/5/2013,1900 - 2000,16,32,67,74,1,0,0,0,0,5,147,1,9
SFB,Terminal A,3/8/2013,1400 - 1500,23,44,83,101,75,0,0,0,0,7,266,1,14
SFB,Terminal A,3/8/2013,1900 - 2000,19,36,70,66,37,0,0,0,0,6,179,1,9
SFB,Terminal A,3/9/2013,1500 - 1600,33,62,59,58,60,71,7,0,0,7,262,1,8
SFB,Terminal A,3/11/2013,1400 - 1500,26,47,80,74,104,13,0,0,0,8,279,1,14
SFB,Terminal A,3/11/2013,2100 - 2200,29,51,43,50,56,28,0,0,0,2,179,1,7
SFB,Terminal A,3/12/2013,2100 - 2200,21,38,57,60,41,0,0,0,0,3,161,1,7
SFB,Terminal A,3/14/2013,1700 - 1800,6,11,64,0,0,0,0,0,0,1,65,1,8
SFB,Terminal A,3/15/2013,1400 - 1500,21,39,86,113,50,0,0,0,0,4,253,1,16
SFB,Terminal A,3/15/2013,1500 - 1600,35,55,2,163,274,68,0,0,0,11,518,2,17
SFB,Terminal A,3/15/2013,2100 - 2200,25,46,48,63,61,5,0,0,0,5,182,1,7
SFB,Terminal A,3/18/2013,1400 - 1500,17,33,108,101,18,0,0,0,0,4,231,1,14
SFB,Terminal A,3/18/2013,2100 - 2200,22,38,60,74,49,0,0,0,0,1,184,1,7
SFB,Terminal A,3/19/2013,1500 - 1600,16,30,123,128,0,0,0,0,0,5,256,1,13
SFB,Terminal A,3/19/2013,2100 - 2200,18,33,73,88,20,0,0,0,0,5,186,1,9
SFB,Terminal A,3/21/2013,1400 - 1500,18,32,126,176,14,0,0,0,0,9,325,1,17
SFB,Terminal A,3/22/2013,1400 - 1500,23,43,79,101,89,0,0,0,0,9,278,1,13
SFB,Terminal A,3/22/2013,1500 - 1600,21,42,152,238,111,0,0,0,0,15,516,2,13
SFB,Terminal A,3/22/2013,2100 - 2200,18,33,79,81,21,0,0,0,0,6,187,1,8
SFB,Terminal A,3/23/2013,1700 - 1800,21,46,129,99,96,3,0,0,0,10,337,2,11
SFB,Terminal A,3/23/2013,1800 - 1900,39,54,12,37,121,78,0,0,0,8,256,1,11
SFB,Terminal A,3/25/2013,1500 - 1600,24,44,75,94,87,0,0,0,0,6,262,1,14
SFB,Terminal A,3/25/2013,1600 - 1700,23,47,95,72,72,11,0,0,0,8,258,1,14
SFB,Terminal A,3/25/2013,2100 - 2200,22,41,57,70,53,0,0,0,0,3,183,1,7
SFB,Terminal A,3/26/2013,1500 - 1600,16,31,128,125,4,0,0,0,0,7,264,1,13
SFB,Terminal A,3/26/2013,1700 - 1800,31,57,71,85,88,74,0,0,0,7,325,1,9
SFB,Terminal A,3/26/2013,2000 - 2100,20,37,63,68,40,0,0,0,0,2,173,1,7
SFB,Terminal A,3/28/2013,1400 - 1500,49,84,55,68,88,154,202,0,0,15,582,2,12
SFB,Terminal A,3/28/2013,1600 - 1700,29,55,54,86,71,40,0,0,0,6,257,1,10
SFB,Terminal A,3/29/2013,1400 - 1500,24,43,135,323,180,0,0,0,0,13,651,2,17
SFB,Terminal A,3/29/2013,1500 - 1600,20,43,249,404,112,0,0,0,0,23,788,3,17
SFB,Terminal A,3/29/2013,1600 - 1700,45,71,3,75,84,98,59,0,0,10,329,1,17
SFB,Terminal A,3/29/2013,2000 - 2100,13,28,91,70,0,0,0,0,0,3,164,1,8
SFB,Terminal A,3/30/2013,1500 - 1600,45,83,103,134,183,213,256,0,0,23,912,3,13
SFB,Terminal A,3/31/2013,1400 - 1500,20,35,104,150,49,0,0,0,0,7,310,1,14
SFB,Terminal A,4/1/2013,1600 - 1700,18,35,97,115,25,0,0,0,0,7,244,1,11
