Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
FLL,Terminal 4,01-01-2014,0000 - 0100,0,0,6,0,0,0,0,0,0,0,6,1,1
FLL,Terminal 4,01-01-2014,0500 - 0600,19,40,128,103,57,0,0,0,0,9,297,2,5
FLL,Terminal 4,01-01-2014,0700 - 0800,21,44,95,103,77,0,0,0,0,9,284,2,9
FLL,Terminal 4,01-01-2014,0800 - 0900,4,13,104,0,0,0,0,0,0,3,107,1,8
FLL,Terminal 4,01-01-2014,1000 - 1100,3,10,103,0,0,0,0,0,0,4,107,2,8
FLL,Terminal 4,01-01-2014,1100 - 1200,5,16,192,1,0,0,0,0,0,7,200,3,8
FLL,Terminal 4,01-01-2014,1200 - 1300,13,32,158,105,13,0,0,0,0,8,284,4,10
FLL,Terminal 4,01-01-2014,1300 - 1400,18,44,108,63,43,0,0,0,0,8,222,2,8
FLL,Terminal 4,01-01-2014,1400 - 1500,15,38,193,114,30,0,0,0,0,13,350,6,7
FLL,Terminal 4,01-01-2014,1500 - 1600,23,39,55,294,87,0,0,0,0,14,450,7,12
FLL,Terminal 4,01-01-2014,1600 - 1700,2,13,138,0,0,0,0,0,0,6,144,2,13
FLL,Terminal 4,01-01-2014,1700 - 1800,7,23,443,64,0,0,0,0,0,16,523,5,13
FLL,Terminal 4,01-01-2014,1800 - 1900,19,44,301,374,112,0,0,0,0,31,818,5,13
FLL,Terminal 4,01-01-2014,1900 - 2000,10,30,198,87,0,0,0,0,0,11,296,3,11
FLL,Terminal 4,01-01-2014,2000 - 2100,11,19,73,29,0,0,0,0,0,4,106,2,8
FLL,Terminal 4,01-01-2014,2100 - 2200,7,21,165,25,0,0,0,0,0,5,195,2,7
FLL,Terminal 4,01-02-2014,0500 - 0600,12,29,117,55,0,0,0,0,0,6,178,1,6
FLL,Terminal 4,01-02-2014,0600 - 0700,20,54,110,108,47,7,0,0,0,9,281,2,6
