Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SJU,San Juan AA,01-01-2015,0900 - 1000,19,56,54,15,15,14,0,0,0,4,102,4,6
SJU,San Juan AA,01-01-2015,1000 - 1100,41,42,0,0,7,0,0,0,0,3,10,1,3
SJU,San Juan AA,01-01-2015,1100 - 1200,12,39,70,30,11,0,0,0,0,6,117,6,6
SJU,San Juan AA,01-01-2015,1200 - 1300,2,4,21,0,0,0,0,0,0,2,23,3,4
SJU,San Juan AA,01-01-2015,1300 - 1400,23,38,23,46,22,0,0,0,0,4,95,3,5
SJU,San Juan AA,01-01-2015,1400 - 1500,22,50,54,102,35,5,0,0,0,7,203,5,9
SJU,San Juan AA,01-01-2015,1500 - 1600,9,20,88,22,0,0,0,0,0,5,115,4,9
SJU,San Juan AA,01-01-2015,1600 - 1700,4,12,213,0,0,0,0,0,0,5,218,4,9
SJU,San Juan AA,01-01-2015,1700 - 1800,2,22,53,3,0,0,0,0,0,0,56,3,6
SJU,San Juan AA,01-01-2015,1800 - 1900,20,51,168,75,63,38,0,0,0,10,354,4,8
SJU,San Juan AA,01-01-2015,2000 - 2100,5,13,67,0,0,0,0,0,0,1,68,1,5
SJU,San Juan AA,01-01-2015,2300 - 0000,10,23,50,25,0,0,0,0,0,2,77,1,4
SJU,San Juan AA,01-02-2015,0700 - 0800,0,2,5,0,0,0,0,0,0,1,6,1,1
SJU,San Juan AA,01-02-2015,0800 - 0900,1,2,7,0,0,0,0,0,0,2,9,1,3
SJU,San Juan AA,01-02-2015,0900 - 1000,6,20,140,7,0,0,0,0,0,8,155,7,5
SJU,San Juan AA,01-02-2015,1000 - 1100,2,8,21,0,0,0,0,0,0,1,22,3,3
SJU,San Juan AA,01-02-2015,1100 - 1200,11,34,117,57,5,0,0,0,0,8,187,11,5
SJU,San Juan AA,01-02-2015,1200 - 1300,3,14,68,0,0,0,0,0,0,4,72,6,4
SJU,San Juan AA,01-02-2015,1300 - 1400,1,5,20,0,0,0,0,0,0,2,22,3,3
SJU,San Juan AA,01-02-2015,1400 - 1500,17,37,107,112,40,0,0,0,0,4,263,5,7
SJU,San Juan AA,01-02-2015,1500 - 1600,7,19,91,12,0,0,0,0,0,5,108,7,6
