Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SFO,Terminal A,1/1/2015,0700 - 0800,25,45,75,112,115,0,0,0,0,6,308,2,18
SFO,Terminal A,1/1/2015,0800 - 0900,5,13,5,0,0,0,0,0,0,1,6,1,0
SFO,Terminal A,1/1/2015,0900 - 1000,18,41,182,168,61,0,0,0,0,11,422,3,17
SFO,Terminal A,1/1/2015,1000 - 1100,16,33,324,266,15,0,0,0,0,20,625,3,18
SFO,Terminal A,1/1/2015,1100 - 1200,10,20,125,31,0,0,0,0,0,10,166,2,15
SFO,Terminal A,1/1/2015,1200 - 1300,32,67,269,312,305,299,39,0,0,30,1254,5,30
SFO,Terminal A,1/1/2015,1300 - 1400,17,37,140,102,34,0,0,0,0,8,284,1,13
SFO,Terminal A,1/1/2015,1500 - 1600,15,26,189,171,0,0,0,0,0,9,369,2,17
SFO,Terminal A,1/1/2015,1600 - 1700,20,44,74,92,38,0,0,0,0,6,210,1,9
SFO,Terminal A,1/1/2015,1700 - 1800,14,30,172,110,0,0,0,0,0,8,290,2,13
SFO,Terminal A,1/1/2015,1800 - 1900,18,46,398,403,68,2,0,0,0,35,906,5,14
SFO,Terminal A,1/1/2015,1900 - 2000,10,27,265,50,0,0,0,0,0,6,321,3,9
SFO,Terminal A,1/1/2015,2000 - 2100,26,50,108,131,148,23,0,0,0,11,421,2,16
SFO,Terminal A,1/1/2015,2300 - 0000,38,73,73,67,81,145,41,0,0,12,419,3,5
SFO,Terminal G,1/1/2015,0700 - 0800,9,18,229,26,0,0,0,0,0,7,262,1,27
SFO,Terminal G,1/1/2015,0800 - 0900,18,46,500,351,181,4,0,0,0,25,1061,3,32
SFO,Terminal G,1/1/2015,0900 - 1000,11,31,469,171,5,0,0,0,0,19,664,3,30
SFO,Terminal G,1/1/2015,1000 - 1100,16,33,327,288,21,0,0,0,0,20,656,2,21
SFO,Terminal G,1/1/2015,1100 - 1200,16,33,412,342,19,0,0,0,0,20,793,3,28
