Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
PHL,Terminal A,1/1/2014,0600 - 0700,15,29,124,119,0,0,0,0,0,7,250,1,7
PHL,Terminal A,1/1/2014,0800 - 0900,7,14,48,0,0,0,0,0,0,1,49,1,4
PHL,Terminal A,1/1/2014,1300 - 1400,21,45,381,328,289,0,0,0,0,24,1022,5,21
PHL,Terminal A,1/1/2014,1400 - 1500,13,15,48,0,0,0,0,0,0,2,50,1,12
PHL,Terminal A,1/1/2014,1500 - 1600,32,73,417,459,354,348,156,0,0,54,1788,8,20
PHL,Terminal A,1/1/2014,1600 - 1700,35,62,36,171,109,121,15,0,0,5,457,2,19
PHL,Terminal A,1/1/2014,1700 - 1800,7,15,242,0,0,0,0,0,0,8,250,2,12
PHL,Terminal A,1/1/2014,1800 - 1900,5,16,720,5,0,0,0,0,0,13,738,4,18
PHL,Terminal A,1/1/2014,2100 - 2200,19,38,76,64,40,0,0,0,0,4,184,1,6
PHL,Terminal A,1/2/2014,0500 - 0600,17,36,119,87,42,0,0,0,0,8,256,1,6
PHL,Terminal A,1/2/2014,0900 - 1000,4,16,45,1,0,0,0,0,0,2,48,1,4
PHL,Terminal A,1/2/2014,1300 - 1400,17,42,400,335,88,0,0,0,0,24,847,4,20
PHL,Terminal A,1/2/2014,1400 - 1500,2,6,49,0,0,0,0,0,0,2,51,1,14
PHL,Terminal A,1/2/2014,1500 - 1600,17,46,558,338,168,5,0,0,0,35,1104,5,20
PHL,Terminal A,1/2/2014,1600 - 1700,28,56,267,547,464,147,0,0,0,40,1465,6,20
PHL,Terminal A,1/2/2014,1700 - 1800,7,16,203,2,0,0,0,0,0,11,216,2,12
PHL,Terminal A,1/2/2014,1800 - 1900,10,22,460,88,0,0,0,0,0,19,567,3,15
PHL,Terminal A,1/2/2014,1900 - 2000,11,29,230,86,0,0,0,0,0,17,333,2,13
PHL,Terminal A,1/2/2014,2000 - 2100,6,12,47,0,0,0,0,0,0,3,50,1,6
PHL,Terminal A,1/2/2014,2100 - 2200,17,38,92,70,26,0,0,0,0,3,191,1,7
PHL,Terminal A,1/3/2014,1300 - 1400,9,19,273,36,0,0,0,0,0,8,317,2,18
PHL,Terminal A,1/3/2014,1400 - 1500,13,41,314,163,12,0,0,0,0,14,503,2,18
PHL,Terminal A,1/3/2014,1500 - 1600,18,34,186,277,23,0,0,0,0,16,502,2,18
PHL,Terminal A,1/3/2014,1600 - 1700,16,40,514,421,90,0,0,0,0,41,1066,5,18
PHL,Terminal A,1/3/2014,1700 - 1800,7,16,394,5,0,0,0,0,0,11,410,2,16
PHL,Terminal A,1/3/2014,1800 - 1900,13,32,297,159,7,0,0,0,0,11,474,2,13
PHL,Terminal A,1/3/2014,1900 - 2000,12,23,134,61,0,0,0,0,0,7,202,2,5
PHL,Terminal A,1/3/2014,2000 - 2100,32,59,35,177,170,61,0,0,0,12,455,2,5
PHL,Terminal A,1/3/2014,2100 - 2200,39,69,18,47,140,61,20,0,0,11,297,2,7
PHL,Terminal A,1/3/2014,2200 - 2300,19,27,27,80,0,0,0,0,0,7,114,1,6
PHL,Terminal A,1/4/2014,0500 - 0600,18,32,94,148,4,0,0,0,0,8,254,1,7
PHL,Terminal A,1/4/2014,0900 - 1000,18,28,22,26,0,0,0,0,0,2,50,1,4
PHL,Terminal A,1/4/2014,1300 - 1400,6,13,124,0,0,0,0,0,0,1,125,1,15
PHL,Terminal A,1/4/2014,1400 - 1500,5,15,475,0,0,0,0,0,0,12,487,2,21
PHL,Terminal A,1/4/2014,1500 - 1600,11,36,843,274,68,0,0,0,0,33,1218,5,21
PHL,Terminal A,1/4/2014,1600 - 1700,6,20,795,35,0,0,0,0,0,17,847,4,21
PHL,Terminal A,1/4/2014,1700 - 1800,8,27,701,112,0,0,0,0,0,23,836,4,21
PHL,Terminal A,1/4/2014,1800 - 1900,10,21,255,49,0,0,0,0,0,11,315,3,13
PHL,Terminal A,1/4/2014,1900 - 2000,5,15,371,0,0,0,0,0,0,12,383,2,15
PHL,Terminal A,1/4/2014,2000 - 2100,7,21,469,28,0,0,0,0,0,9,506,3,9
PHL,Terminal A,1/4/2014,2100 - 2200,9,18,297,30,0,0,0,0,0,9,336,2,9
PHL,Terminal A,1/4/2014,2200 - 2300,4,6,20,0,0,0,0,0,0,2,22,1,2
PHL,Terminal A,1/5/2014,0100 - 0200,5,14,186,0,0,0,0,0,0,3,189,1,5
PHL,Terminal A,1/5/2014,0600 - 0700,11,27,158,87,0,0,0,0,0,7,252,1,8
PHL,Terminal A,1/5/2014,1200 - 1300,6,14,120,0,0,0,0,0,0,3,123,1,12
PHL,Terminal A,1/5/2014,1300 - 1400,7,17,406,25,0,0,0,0,0,12,443,3,19
PHL,Terminal A,1/5/2014,1400 - 1500,13,30,419,286,0,0,0,0,0,19,724,3,22
PHL,Terminal A,1/5/2014,1500 - 1600,21,57,426,514,235,49,0,0,0,37,1261,6,21
PHL,Terminal A,1/5/2014,1600 - 1700,23,48,129,282,134,11,0,0,0,15,571,2,20
PHL,Terminal A,1/5/2014,1700 - 1800,7,15,460,0,0,0,0,0,0,13,473,3,18
PHL,Terminal A,1/5/2014,1800 - 1900,7,20,795,50,0,0,0,0,0,23,868,5,15
PHL,Terminal A,1/5/2014,1900 - 2000,8,16,235,15,0,0,0,0,0,6,256,1,9
PHL,Terminal A,1/5/2014,2000 - 2100,11,24,118,61,0,0,0,0,0,6,185,1,9
PHL,Terminal A,1/5/2014,2100 - 2200,18,41,245,163,75,0,0,0,0,26,509,3,10
PHL,Terminal A,1/5/2014,2200 - 2300,29,38,0,81,39,0,0,0,0,4,124,1,10
PHL,Terminal A,1/6/2014,0500 - 0600,16,38,121,88,29,0,0,0,0,7,245,1,7
PHL,Terminal A,1/6/2014,1300 - 1400,15,60,191,73,36,7,0,0,0,10,317,2,17
PHL,Terminal A,1/6/2014,1400 - 1500,41,78,117,123,170,138,172,0,0,18,738,3,18
PHL,Terminal A,1/6/2014,1500 - 1600,12,36,354,146,21,0,0,0,0,13,534,3,18
PHL,Terminal A,1/6/2014,1600 - 1700,32,95,348,443,295,171,190,3,0,46,1496,6,18
PHL,Terminal A,1/6/2014,1700 - 1800,24,47,135,123,142,8,0,0,0,14,422,3,14
PHL,Terminal A,1/6/2014,1800 - 1900,23,46,95,518,91,1,0,0,0,22,727,3,17
PHL,Terminal A,1/6/2014,1900 - 2000,16,23,89,141,0,0,0,0,0,7,237,1,16
PHL,Terminal A,1/6/2014,2000 - 2100,3,10,115,0,0,0,0,0,0,4,119,1,6
PHL,Terminal A,1/6/2014,2100 - 2200,10,21,152,35,0,0,0,0,0,7,194,2,5
PHL,Terminal A,1/7/2014,0000 - 0100,35,58,0,69,62,41,0,0,0,5,177,1,6
PHL,Terminal A,1/7/2014,0600 - 0700,33,55,38,69,83,57,0,0,0,5,252,1,6
PHL,Terminal A,1/7/2014,0800 - 0900,15,26,24,21,0,0,0,0,0,2,47,1,2
PHL,Terminal A,1/7/2014,1300 - 1400,10,21,156,37,0,0,0,0,0,5,198,1,17
PHL,Terminal A,1/7/2014,1400 - 1500,10,29,398,131,0,0,0,0,0,14,543,3,18
PHL,Terminal A,1/7/2014,1500 - 1600,4,12,191,0,0,0,0,0,0,6,197,1,18
PHL,Terminal A,1/7/2014,1600 - 1700,34,81,237,315,332,193,141,0,0,39,1257,5,18
PHL,Terminal A,1/7/2014,1700 - 1800,31,67,50,227,172,61,19,0,0,18,547,3,18
PHL,Terminal A,1/7/2014,1800 - 1900,17,32,205,186,17,0,0,0,0,9,417,2,15
PHL,Terminal A,1/7/2014,1900 - 2000,6,14,255,0,0,0,0,0,0,4,259,1,12
PHL,Terminal A,1/7/2014,2000 - 2100,10,34,263,79,7,0,0,0,0,7,356,2,7
PHL,Terminal A,1/8/2014,0500 - 0600,21,39,92,84,67,0,0,0,0,14,257,1,8
PHL,Terminal A,1/8/2014,1400 - 1500,7,18,590,37,0,0,0,0,0,14,641,3,18
PHL,Terminal A,1/8/2014,1500 - 1600,18,73,602,176,138,72,25,0,0,33,1046,6,17
PHL,Terminal A,1/8/2014,1600 - 1700,42,65,48,59,179,243,27,0,0,14,570,3,17
PHL,Terminal A,1/8/2014,1800 - 1900,10,16,423,11,0,0,0,0,0,14,448,2,15
PHL,Terminal A,1/8/2014,1900 - 2000,8,20,334,45,0,0,0,0,0,6,385,2,15
PHL,Terminal A,1/8/2014,2100 - 2200,11,37,63,22,4,0,0,0,0,3,92,1,5
PHL,Terminal A,1/9/2014,0500 - 0600,14,28,147,108,0,0,0,0,0,3,258,1,9
PHL,Terminal A,1/9/2014,0800 - 0900,7,16,48,1,0,0,0,0,0,2,51,1,5
PHL,Terminal A,1/9/2014,1300 - 1400,23,55,267,241,161,73,0,0,0,23,765,4,17
PHL,Terminal A,1/9/2014,1400 - 1500,21,25,3,44,0,0,0,0,0,2,49,1,12
PHL,Terminal A,1/9/2014,1500 - 1600,15,56,566,240,69,30,0,0,0,33,938,6,17
