Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
OAK,Main,1/1/2014,0000 - 0100,25,45,32,40,45,0,0,0,0,7,124,1,3
OAK,Main,1/1/2014,2300 - 0000,17,41,62,49,21,0,0,0,0,5,137,1,4
OAK,Main,1/2/2014,0000 - 0100,33,60,34,40,38,46,0,0,0,9,167,1,3
OAK,Main,1/2/2014,2300 - 0000,17,39,60,46,22,0,0,0,0,4,132,1,3
OAK,Main,1/3/2014,0000 - 0100,25,44,42,37,60,0,0,0,0,7,146,1,3
OAK,Main,1/3/2014,2300 - 0000,26,53,85,86,107,30,0,0,0,9,317,2,3
OAK,Main,1/4/2014,0100 - 0200,24,47,33,57,41,5,0,0,0,8,144,1,3
OAK,Main,1/4/2014,2300 - 0000,40,84,50,37,72,64,51,0,0,9,283,2,3
OAK,Main,1/5/2014,0000 - 0100,40,61,5,24,64,42,3,0,0,4,142,1,3
OAK,Main,1/5/2014,2200 - 2300,22,46,47,52,38,4,0,0,0,5,146,1,3
OAK,Main,1/6/2014,0000 - 0100,23,47,59,58,43,6,0,0,0,8,174,1,3
OAK,Main,1/6/2014,0100 - 0200,34,54,5,51,51,27,0,0,0,7,141,1,3
OAK,Main,1/6/2014,2300 - 0000,18,36,56,54,27,0,0,0,0,3,140,1,3
OAK,Main,1/8/2014,0000 - 0100,31,58,56,70,84,64,0,0,0,10,284,2,3
OAK,Main,1/8/2014,2300 - 0000,23,49,50,39,40,11,0,0,0,5,145,1,3
OAK,Main,1/9/2014,0100 - 0200,38,75,30,37,36,41,27,0,0,6,177,1,3
OAK,Main,1/9/2014,2300 - 0000,31,65,35,38,25,36,9,0,0,2,145,1,3
OAK,Main,1/10/2014,0000 - 0100,45,88,32,23,29,31,55,0,0,6,176,1,3
OAK,Main,1/10/2014,2300 - 0000,28,56,48,31,37,30,0,0,0,2,148,1,3
OAK,Main,1/11/2014,0000 - 0100,28,51,35,38,46,22,0,0,0,1,142,1,3
OAK,Main,1/11/2014,2300 - 0000,21,42,52,52,42,0,0,0,0,1,147,1,3
OAK,Main,1/12/2014,0000 - 0100,23,47,53,36,42,8,0,0,0,4,143,1,3
OAK,Main,1/12/2014,2300 - 0000,26,49,42,40,49,12,0,0,0,4,147,1,3
OAK,Main,1/13/2014,0000 - 0100,25,52,47,39,40,18,0,0,0,4,148,1,3
OAK,Main,1/14/2014,0100 - 0200,39,82,53,48,69,77,51,0,0,10,308,2,3
OAK,Main,1/14/2014,2300 - 0000,20,43,57,49,37,0,0,0,0,5,148,1,4
OAK,Main,1/15/2014,0000 - 0100,24,46,44,40,55,2,0,0,0,4,145,1,4
OAK,Main,1/15/2014,2300 - 0000,34,64,37,26,29,39,13,0,0,4,148,1,3
OAK,Main,1/16/2014,0000 - 0100,50,82,1,38,27,44,62,0,0,6,178,1,4
OAK,Main,1/16/2014,2300 - 0000,36,59,9,43,35,46,0,0,0,8,141,1,3
OAK,Main,1/17/2014,0000 - 0100,28,53,48,35,45,31,0,0,0,9,168,1,3
OAK,Main,1/17/2014,2300 - 0000,24,46,42,36,54,4,0,0,0,5,141,1,4
OAK,Main,1/18/2014,0100 - 0200,38,72,33,32,36,27,36,0,0,9,173,1,3
OAK,Main,1/18/2014,2300 - 0000,42,84,27,21,29,24,41,0,0,7,149,1,3
OAK,Main,1/19/2014,0000 - 0100,63,96,0,2,23,43,73,12,0,5,158,1,3
OAK,Main,1/19/2014,2300 - 0000,18,38,64,52,26,0,0,0,0,3,145,1,3
OAK,Main,1/20/2014,0000 - 0100,51,79,0,34,36,35,69,0,0,4,178,1,3
OAK,Main,1/20/2014,2300 - 0000,27,48,36,42,48,13,0,0,0,5,144,1,3
OAK,Main,1/21/2014,0000 - 0100,30,52,31,34,41,33,0,0,0,8,147,1,3
OAK,Main,1/21/2014,2300 - 0000,25,49,47,30,57,8,0,0,0,5,147,1,3
OAK,Main,1/22/2014,2300 - 0000,25,55,45,37,42,17,0,0,0,4,145,1,3
OAK,Main,1/23/2014,2300 - 0000,31,60,31,37,44,32,0,0,0,4,148,1,3
OAK,Main,1/24/2014,2300 - 0000,25,54,38,48,32,20,0,0,0,4,142,1,3
OAK,Main,1/25/2014,2300 - 0000,26,56,44,40,39,19,0,0,0,4,146,1,4
OAK,Main,1/26/2014,0100 - 0200,26,49,32,44,48,5,0,0,0,7,136,1,4
OAK,Main,1/26/2014,2300 - 0000,18,43,71,37,35,0,0,0,0,4,147,1,3
OAK,Main,1/27/2014,2300 - 0000,24,48,47,33,45,13,0,0,0,3,141,1,3
OAK,Main,1/28/2014,2300 - 0000,35,66,35,26,33,41,17,0,0,3,155,1,3
OAK,Main,1/30/2014,0000 - 0100,41,83,30,22,24,27,36,0,0,7,146,1,3
OAK,Main,1/31/2014,0000 - 0100,32,66,32,35,32,26,11,0,0,7,143,1,3
OAK,Main,1/31/2014,2300 - 0000,38,70,18,37,29,27,28,0,0,5,144,1,3
OAK,Main,2/1/2014,0100 - 0200,36,69,31,24,29,38,17,0,0,5,144,1,3
OAK,Main,2/1/2014,2300 - 0000,38,70,25,38,28,37,25,0,0,10,163,1,3
OAK,Main,2/2/2014,2300 - 0000,25,54,44,34,39,16,0,0,0,4,137,1,4
OAK,Main,2/4/2014,0000 - 0100,21,43,56,44,42,0,0,0,0,6,148,1,3
OAK,Main,2/4/2014,2300 - 0000,36,66,36,20,28,38,21,0,0,3,146,1,4
OAK,Main,2/5/2014,2300 - 0000,35,70,31,34,29,22,21,0,0,5,142,1,3
OAK,Main,2/7/2014,0000 - 0100,30,58,34,32,40,30,0,0,0,8,144,1,3
OAK,Main,2/8/2014,0000 - 0100,38,77,21,35,24,26,23,0,0,7,136,1,3
OAK,Main,2/8/2014,2300 - 0000,42,81,25,28,23,23,41,0,0,5,145,1,3
OAK,Main,2/9/2014,0800 - 0900,19,38,65,62,28,0,0,0,0,2,157,1,4
OAK,Main,2/9/2014,2300 - 0000,37,70,32,28,27,33,23,0,0,2,145,1,3
OAK,Main,2/10/2014,2300 - 0000,39,79,31,22,34,25,29,0,0,2,143,1,3
OAK,Main,2/11/2014,2300 - 0000,24,49,49,36,38,16,0,0,0,4,143,1,4
OAK,Main,2/12/2014,2300 - 0000,44,86,26,21,26,27,41,0,0,5,146,1,3
OAK,Main,2/13/2014,2300 - 0000,41,86,33,23,23,19,43,0,0,4,145,1,4
OAK,Main,2/14/2014,2300 - 0000,40,80,26,25,28,28,31,0,0,3,141,1,3
OAK,Main,2/15/2014,2300 - 0000,33,65,36,24,29,33,12,0,0,5,139,1,3
OAK,Main,2/16/2014,2300 - 0000,28,56,38,32,42,23,0,0,0,3,138,1,3
OAK,Main,2/17/2014,2300 - 0000,27,51,42,34,45,17,0,0,0,5,143,1,3
OAK,Main,2/19/2014,0100 - 0200,27,52,18,24,19,11,0,0,0,5,77,1,3
OAK,Main,2/19/2014,2300 - 0000,47,91,26,16,26,18,52,2,0,5,145,1,3
OAK,Main,2/20/2014,2300 - 0000,34,69,27,23,40,26,12,0,0,4,132,1,4
OAK,Main,2/21/2014,2300 - 0000,39,77,32,20,27,25,34,0,0,4,142,1,3
OAK,Main,2/22/2014,2300 - 0000,23,48,53,30,42,9,0,0,0,5,139,1,3
OAK,Main,2/23/2014,2300 - 0000,23,50,52,34,46,8,0,0,0,4,144,1,3
