Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
IAH,IAB,01-01-2015,0400 - 0500,15,52,279,93,59,12,0,0,0,15,458,2,15
IAH,IAB,01-01-2015,0500 - 0600,18,53,314,124,120,13,0,0,0,16,587,3,15
IAH,IAB,01-01-2015,0600 - 0700,10,22,159,50,0,0,0,0,0,6,215,1,12
IAH,IAB,01-01-2015,0700 - 0800,15,34,142,110,14,0,0,0,0,12,278,2,9
IAH,IAB,01-01-2015,0800 - 0900,11,28,185,53,0,0,0,0,0,11,249,6,8
IAH,IAB,01-01-2015,0900 - 1000,14,40,435,274,50,0,0,0,0,27,786,8,18
IAH,IAB,01-01-2015,1000 - 1100,21,64,395,258,194,79,4,0,0,41,971,12,16
IAH,IAB,01-01-2015,1100 - 1200,16,61,256,50,65,24,1,0,0,13,409,4,15
IAH,IAB,01-01-2015,1200 - 1300,15,43,212,133,49,0,0,0,0,17,411,5,11
IAH,IAB,01-01-2015,1300 - 1400,12,35,672,293,9,0,0,0,0,30,1004,7,26
IAH,IAB,01-01-2015,1400 - 1500,16,67,1067,423,225,58,18,0,0,77,1868,12,26
IAH,IAB,01-01-2015,1500 - 1600,24,73,371,198,106,115,57,0,0,31,878,8,20
IAH,IAB,01-01-2015,1600 - 1700,18,61,809,434,295,51,1,0,0,55,1645,12,31
IAH,IAB,01-01-2015,1700 - 1800,28,66,282,560,491,125,10,0,0,57,1525,12,31
IAH,IAB,01-01-2015,1800 - 1900,12,37,657,267,15,0,0,0,0,26,965,6,18
IAH,IAB,01-01-2015,1900 - 2000,17,66,1046,416,177,96,6,0,0,71,1812,13,26
IAH,IAB,01-01-2015,2000 - 2100,18,36,59,112,14,0,0,0,0,6,191,2,13
IAH,IAB,01-01-2015,2100 - 2200,8,20,135,17,0,0,0,0,0,9,161,1,8
IAH,IAB,01-01-2015,2200 - 2300,9,25,149,38,0,0,0,0,0,11,198,2,7
IAH,IAB,01-02-2015,0400 - 0500,24,66,208,174,93,50,16,0,0,19,560,3,16
IAH,IAB,01-02-2015,0500 - 0600,27,67,321,170,207,159,25,0,0,26,908,5,18
IAH,IAB,01-02-2015,0600 - 0700,8,30,337,70,0,0,0,0,0,11,418,2,17
IAH,IAB,01-02-2015,0700 - 0800,14,41,247,107,31,0,0,0,0,14,399,4,12
IAH,IAB,01-02-2015,0800 - 0900,16,47,233,132,44,2,0,0,0,15,426,7,12
IAH,IAB,01-02-2015,0900 - 1000,12,40,638,269,21,0,0,0,0,33,961,10,17
IAH,IAB,01-02-2015,1000 - 1100,14,41,569,332,47,0,0,0,0,31,979,9,17
IAH,IAB,01-02-2015,1100 - 1200,11,31,376,157,1,0,0,0,0,18,552,6,13
IAH,IAB,01-02-2015,1200 - 1300,7,21,182,15,0,0,0,0,0,6,203,2,14
IAH,IAB,01-02-2015,1300 - 1400,6,22,485,27,0,0,0,0,0,16,528,6,16
IAH,IAB,01-02-2015,1400 - 1500,19,79,1298,939,320,155,48,0,0,96,2856,14,38
IAH,IAB,01-02-2015,1500 - 1600,27,85,651,322,99,222,170,0,0,58,1522,10,30
IAH,IAB,01-02-2015,1600 - 1700,15,42,609,474,76,0,0,0,0,43,1202,9,30
IAH,IAB,01-02-2015,1700 - 1800,11,33,1427,465,9,0,0,0,0,66,1967,13,31
IAH,IAB,01-02-2015,1800 - 1900,10,32,739,204,10,0,0,0,0,24,977,7,22
IAH,IAB,01-02-2015,1900 - 2000,8,28,1013,131,0,0,0,0,0,40,1184,8,26
IAH,IAB,01-02-2015,2000 - 2100,11,34,516,205,21,0,0,0,0,26,768,5,20
IAH,IAB,01-02-2015,2100 - 2200,14,47,207,104,35,2,0,0,0,17,365,4,8
IAH,IAB,01-02-2015,2200 - 2300,20,53,48,26,18,10,0,0,0,7,109,1,7
IAH,IAB,01-02-2015,2300 - 0000,10,29,61,18,0,0,0,0,0,5,84,1,4
IAH,IAB,01-03-2015,0500 - 0600,17,48,877,581,274,8,0,0,0,49,1789,9,21
IAH,IAB,01-03-2015,0600 - 0700,9,30,235,44,0,0,0,0,0,3,282,2,19
IAH,IAB,01-03-2015,0700 - 0800,7,16,276,4,0,0,0,0,0,7,287,2,22
IAH,IAB,01-03-2015,0800 - 0900,13,30,399,249,0,0,0,0,0,23,671,9,22
IAH,IAB,01-03-2015,0900 - 1000,8,26,970,161,0,0,0,0,0,33,1164,12,23
IAH,IAB,01-03-2015,1000 - 1100,8,25,469,74,0,0,0,0,0,6,549,5,17
IAH,IAB,01-03-2015,1100 - 1200,6,18,418,5,0,0,0,0,0,9,432,5,21
IAH,IAB,01-03-2015,1200 - 1300,6,19,480,11,0,0,0,0,0,15,506,5,22
IAH,IAB,01-03-2015,1300 - 1400,7,23,836,86,0,0,0,0,0,29,951,5,33
IAH,IAB,01-03-2015,1400 - 1500,10,40,1310,253,17,0,0,0,0,38,1618,12,37
IAH,IAB,01-03-2015,1500 - 1600,14,39,1314,846,82,0,0,0,0,64,2306,10,41
IAH,IAB,01-03-2015,1600 - 1700,11,42,964,190,109,0,0,0,0,25,1288,10,33
IAH,IAB,01-03-2015,1700 - 1800,10,31,1772,364,2,0,0,0,0,66,2204,16,40
IAH,IAB,01-03-2015,1800 - 1900,8,26,1148,124,0,0,0,0,0,41,1313,11,20
IAH,IAB,01-03-2015,1900 - 2000,11,45,837,242,43,0,0,0,0,41,1163,8,18
IAH,IAB,01-03-2015,2000 - 2100,19,72,919,335,222,147,37,0,0,51,1711,10,19
IAH,IAB,01-03-2015,2100 - 2200,12,40,256,86,37,0,0,0,0,10,389,2,15
IAH,IAB,01-03-2015,2200 - 2300,9,29,98,19,0,0,0,0,0,7,124,1,3
IAH,IAB,01-04-2015,0500 - 0600,24,74,884,434,200,283,128,0,0,60,1989,11,21
IAH,IAB,01-04-2015,0700 - 0800,6,16,252,4,0,0,0,0,0,9,265,2,18
IAH,IAB,01-04-2015,0800 - 0900,12,46,646,233,16,1,0,0,0,30,926,10,19
IAH,IAB,01-04-2015,0900 - 1000,12,41,357,151,18,0,0,0,0,19,545,6,16
IAH,IAB,01-04-2015,1000 - 1100,16,50,389,165,83,11,0,0,0,24,672,5,16
IAH,IAB,01-04-2015,1100 - 1200,10,32,879,186,5,0,0,0,0,30,1100,9,18
IAH,IAB,01-04-2015,1200 - 1300,8,30,570,78,0,0,0,0,0,18,666,5,18
IAH,IAB,01-04-2015,1300 - 1400,14,40,739,332,108,0,0,0,0,36,1215,9,31
IAH,IAB,01-04-2015,1400 - 1500,18,65,1074,711,326,39,8,0,0,84,2242,14,33
IAH,IAB,01-04-2015,1500 - 1600,28,69,481,495,236,303,90,0,0,63,1668,9,37
