Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
TPA,Main,1/1/2014,1100 - 1200,21,41,32,43,24,0,0,0,0,4,103,1,3
TPA,Main,1/1/2014,1200 - 1300,12,25,56,36,0,0,0,0,0,1,93,1,6
TPA,Main,1/1/2014,1800 - 1900,27,65,76,72,38,34,13,0,0,8,241,1,5
TPA,Main,1/1/2014,2100 - 2200,13,31,77,40,4,0,0,0,0,4,125,1,6
TPA,Main,1/2/2014,1000 - 1100,13,25,49,32,0,0,0,0,0,1,82,1,4
TPA,Main,1/2/2014,1300 - 1400,3,10,96,0,0,0,0,0,0,3,99,1,4
TPA,Main,1/2/2014,1400 - 1500,0,0,7,0,0,0,0,0,0,0,7,1,1
TPA,Main,1/2/2014,1800 - 1900,17,39,124,93,39,0,0,0,0,6,262,1,7
TPA,Main,1/2/2014,2200 - 2300,9,19,8,2,0,0,0,0,0,2,12,1,1
TPA,Main,1/3/2014,1300 - 1400,7,15,73,0,0,0,0,0,0,2,75,1,3
TPA,Main,1/3/2014,1700 - 1800,20,38,44,52,24,0,0,0,0,7,127,1,7
TPA,Main,1/3/2014,1800 - 1900,38,81,67,53,53,49,70,0,0,7,299,1,6
TPA,Main,1/3/2014,2100 - 2200,1,2,8,0,0,0,0,0,0,2,10,1,1
TPA,Main,1/3/2014,2200 - 2300,9,24,105,17,0,0,0,0,0,3,125,1,6
TPA,Main,1/4/2014,0100 - 0200,1,2,7,0,0,0,0,0,0,1,8,1,1
TPA,Main,1/4/2014,1200 - 1300,20,46,68,34,42,3,0,0,0,5,152,1,4
TPA,Main,1/4/2014,1300 - 1400,14,28,62,64,0,0,0,0,0,1,127,1,3
TPA,Main,1/4/2014,1400 - 1500,10,20,102,44,0,0,0,0,0,5,151,2,5
TPA,Main,1/4/2014,1600 - 1700,0,1,4,0,0,0,0,0,0,2,6,1,1
TPA,Main,1/4/2014,1800 - 1900,23,54,100,81,65,28,0,0,0,8,282,1,7
TPA,Main,1/5/2014,1200 - 1300,27,53,39,47,43,21,0,0,0,2,152,1,5
TPA,Main,1/5/2014,1300 - 1400,9,25,98,23,0,0,0,0,0,3,124,2,5
TPA,Main,1/5/2014,1400 - 1500,21,43,58,53,36,0,0,0,0,7,154,2,5
TPA,Main,1/5/2014,1800 - 1900,25,66,96,74,40,35,16,0,0,9,270,1,7
TPA,Main,1/5/2014,2200 - 2300,19,37,53,37,29,0,0,0,0,2,121,1,7
TPA,Main,1/6/2014,1200 - 1300,2,5,12,0,0,0,0,0,0,1,13,1,1
TPA,Main,1/6/2014,1400 - 1500,3,11,67,0,0,0,0,0,0,3,70,1,5
TPA,Main,1/6/2014,1600 - 1700,23,40,42,56,46,0,0,0,0,4,148,1,6
TPA,Main,1/6/2014,1800 - 1900,27,60,89,61,57,60,0,0,0,8,275,1,8
TPA,Main,1/6/2014,2100 - 2200,17,34,136,149,30,0,0,0,0,8,323,2,8
TPA,Main,1/7/2014,1200 - 1300,41,97,60,43,51,50,62,12,0,12,290,2,4
TPA,Main,1/7/2014,1300 - 1400,71,106,12,1,12,21,75,41,0,5,167,2,5
TPA,Main,1/7/2014,1700 - 1800,32,73,81,44,43,45,39,0,0,6,258,1,7
TPA,Main,1/8/2014,1100 - 1200,17,38,67,46,23,0,0,0,0,5,141,1,5
TPA,Main,1/8/2014,1600 - 1700,13,27,74,53,0,0,0,0,0,3,130,1,7
TPA,Main,1/8/2014,1800 - 1900,21,47,87,65,54,5,0,0,0,5,216,1,7
TPA,Main,1/8/2014,2100 - 2200,15,41,61,29,24,0,0,0,0,4,118,1,5
TPA,Main,1/9/2014,1000 - 1100,22,44,31,31,30,0,0,0,0,4,96,1,3
TPA,Main,1/9/2014,1300 - 1400,9,23,83,18,0,0,0,0,0,3,104,1,5
TPA,Main,1/9/2014,1700 - 1800,23,54,83,48,53,26,0,0,0,6,216,1,6
TPA,Main,1/9/2014,2100 - 2200,2,5,10,0,0,0,0,0,0,1,11,1,1
TPA,Main,1/10/2014,1300 - 1400,5,14,43,0,0,0,0,0,0,3,46,1,4
TPA,Main,1/10/2014,1700 - 1800,40,93,92,64,47,60,83,9,0,11,366,2,6
